step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
117,pretrain,0,1,-1.246776,-1.736631,0.489855,1.185474,2.922105,17,18,0.9217,14892,0.9215,0.7662,0.4175,0.3937,,85,2.3
234,pretrain,0,2,-2.082031,-2.540058,0.458027,0.254861,2.794919,21,21,0.919,14892,0.9169,0.8172,0.5351,0.4952,,85,3.4
351,pretrain,0,3,-2.323826,-2.666074,0.342248,0.164013,2.830087,21,21,0.9566,14892,0.9188,0.8303,0.5277,0.5043,,85,4.6
468,pretrain,0,4,-2.448459,-2.732129,0.28367,0.097886,2.830014,21,21,0.9632,14892,0.9237,0.8328,0.5327,0.5112,,85,5.8
585,pretrain,0,5,-2.52209,-2.746513,0.224424,0.080781,2.827294,21,21,0.9817,14892,0.921,0.839,0.5337,0.5147,,85,7.0
702,pretrain,0,6,-2.55904,-2.757072,0.198032,0.069992,2.827064,21,21,0.9835,14892,0.9181,0.84,0.5342,0.5169,,85,8.2
819,pretrain,0,7,-2.546034,-2.761596,0.215562,0.065882,2.827478,21,21,0.9819,14892,0.9198,0.8379,0.5318,0.5149,,85,9.3
936,pretrain,0,8,-2.582459,-2.769851,0.187392,0.058493,2.828344,21,21,0.9859,14892,0.9192,0.8363,0.5314,0.5112,,85,10.5
1053,pretrain,0,9,-2.597528,-2.771714,0.174186,0.056087,2.8278,21,21,0.9857,14892,0.9221,0.841,0.5343,0.5182,,85,11.7
1170,pretrain,0,10,-2.604379,-2.776571,0.172192,0.054455,2.831026,21,21,0.9848,14892,0.9171,0.84,0.5342,0.518,,85,12.8
1287,round,1,1,-2.607096,-2.781076,0.17398,0.056444,2.83752,22,22,0.9834,14892,0.9239,0.8457,0.5511,0.527,1,77,34.0
1404,round,1,2,-2.62668,-2.807395,0.180715,0.061076,2.868471,24,22,0.985,14892,0.9205,0.8453,0.5512,0.5273,1,77,35.2
