step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
21,pretrain,0,1,-1.352938,-1.353532,0.000594,2.706366,2.706599,15,15,0.0677,2579,0.6258,0.339,0.3746,0.2272,,64,1.5
42,pretrain,0,2,-1.354055,-1.354238,0.000183,2.707823,2.708041,12,15,0.0716,2579,0.6181,0.4522,0.3714,0.2553,,64,1.8
63,pretrain,0,3,-1.410144,-1.489106,0.078963,2.556809,2.697277,8,15,0.1804,2579,0.6181,0.4567,0.3897,0.2589,,64,2.0
84,pretrain,0,4,-1.57915,-1.856176,0.277026,2.165998,2.681449,14,15,0.1875,2579,0.6119,0.5482,0.4504,0.3245,,64,2.1
105,pretrain,0,5,-1.705912,-2.029797,0.323885,2.004014,2.689207,15,15,0.2228,2579,0.6219,0.6102,0.5612,0.472,,64,2.3
126,pretrain,0,6,-1.81413,-2.118444,0.304314,1.915478,2.689281,15,15,0.2412,2579,0.6157,0.5993,0.5492,0.5021,,64,2.5
147,pretrain,0,7,-1.898192,-2.218033,0.319842,1.810179,2.685475,15,15,0.3162,2579,0.6173,0.6012,0.5149,0.4394,,64,2.7
168,pretrain,0,8,-2.029561,-2.452445,0.422883,1.552991,2.670291,13,15,0.3934,2579,0.627,0.6728,0.5726,0.4929,,64,2.8
189,pretrain,0,9,-2.162436,-2.606413,0.443977,1.396025,2.668292,15,15,0.4421,2579,0.6095,0.6696,0.6067,0.5242,,64,3.0
210,pretrain,0,10,-2.270269,-2.698758,0.428489,1.274077,2.648557,14,15,0.4942,2579,0.62,0.6993,0.6433,0.5758,,64,3.2
231,round,1,1,-2.116064,-2.690844,0.57478,1.305732,2.664384,15,15,0.4232,2579,0.5584,0.6725,0.6286,0.5238,1,27,3.8
252,round,1,2,-2.22084,-2.699524,0.478684,1.295787,2.663541,15,15,0.4356,2579,0.5781,0.6961,0.6442,0.578,1,27,3.9
273,round,2,1,-2.292639,-2.715542,0.422903,1.29191,2.671634,15,15,0.4649,2579,0.5638,0.6872,0.6192,0.5492,1,26,4.9
294,round,2,2,-2.32274,-2.805751,0.483011,1.18899,2.663161,15,15,0.5014,2579,0.5615,0.6932,0.6693,0.6068,1,26,5.0
315,round,3,1,-2.407477,-2.845711,0.438233,1.14511,2.660547,15,15,0.487,2579,0.5766,0.687,0.6435,0.5771,1,27,5.5
336,round,3,2,-2.383039,-2.899575,0.516536,1.088953,2.659019,15,15,0.4749,2579,0.5657,0.69,0.6136,0.5633,1,27,5.6
357,round,4,1,-2.43105,-2.876789,0.445739,1.119523,2.664208,15,15,0.5468,2579,0.57,0.6878,0.6092,0.5653,1,27,6.1
378,round,4,2,-2.468071,-2.934943,0.466872,1.055023,2.659977,15,15,0.5464,2579,0.5739,0.6811,0.6304,0.5752,1,27,6.2
399,round,5,1,-2.344357,-2.896827,0.55247,1.102653,2.66632,15,15,0.5223,2579,0.5483,0.6902,0.645,0.5888,1,25,6.8
420,round,5,2,-2.452152,-2.939372,0.48722,1.045019,2.65626,15,15,0.5487,2579,0.556,0.6835,0.6406,0.5774,1,25,7.0
441,round,6,1,-2.513419,-3.006788,0.49337,0.975738,2.655018,15,15,0.5849,2579,0.582,0.6761,0.6344,0.563,1,26,7.3
462,round,6,2,-2.573983,-3.006193,0.43221,0.948835,2.636685,15,15,0.5807,2579,0.5894,0.6735,0.652,0.5719,1,26,7.5
483,round,7,1,-2.607816,-3.037012,0.429197,0.926591,2.642402,15,15,0.6005,2579,0.5805,0.6683,0.5999,0.5316,1,27,8.1
504,round,7,2,-2.627539,-3.077842,0.450303,0.882083,2.63995,15,15,0.6309,2579,0.5808,0.6893,0.6113,0.5506,1,27,8.2
525,round,8,1,-2.511748,-2.989349,0.477601,0.896034,2.590255,14,14,0.6132,2579,0.5173,0.6593,0.5903,0.5294,1,24,8.6
546,round,8,2,-2.584088,-3.008192,0.424104,0.856198,2.57626,14,14,0.6002,2579,0.5475,0.6412,0.5566,0.502,1,24,8.7
567,round,9,1,-2.559567,-2.974494,0.414928,0.902157,2.584434,14,14,0.5982,2579,0.5591,0.6532,0.5832,0.5354,1,25,9.0
