step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
21,pretrain,0,1,-0.005538,-0.019737,0.0142,2.684476,2.704214,10,15,0.1719,2579,0.6313,0.3849,0.328,0.1649,,64,1.5
42,pretrain,0,2,-0.146643,-0.458665,0.312022,2.073048,2.531713,7,15,0.309,2579,0.6154,0.5155,0.4772,0.3232,,64,1.7
63,pretrain,0,3,-0.325221,-0.66251,0.33729,1.773999,2.436509,9,13,0.3432,2579,0.6165,0.6,0.5117,0.4256,,64,1.9
84,pretrain,0,4,-0.569276,-1.013533,0.444257,1.402399,2.415931,11,15,0.5365,2579,0.6053,0.693,0.6165,0.534,,64,2.1
105,pretrain,0,5,-0.626842,-1.168546,0.541704,1.228365,2.396911,11,14,0.566,2579,0.6103,0.6772,0.6263,0.5366,,64,2.3
126,pretrain,0,6,-0.759728,-1.309379,0.549651,1.075916,2.385295,11,14,0.5861,2579,0.613,0.6993,0.6344,0.5654,,64,2.5
147,pretrain,0,7,-0.872751,-1.397503,0.524751,0.978695,2.376198,11,14,0.6501,2579,0.6084,0.7012,0.63,0.5459,,64,2.7
168,pretrain,0,8,-0.959315,-1.475475,0.51616,0.901236,2.376711,11,14,0.642,2579,0.6247,0.6987,0.6279,0.5515,,64,3.0
189,pretrain,0,9,-1.065924,-1.531069,0.465145,0.90419,2.435259,12,14,0.6607,2579,0.6072,0.6954,0.6273,0.5577,,64,3.2
210,pretrain,0,10,-1.097144,-1.545794,0.448651,0.878267,2.424061,11,14,0.6856,2579,0.6351,0.6998,0.6207,0.5658,,64,3.4
231,round,1,1,-0.78392,-1.441766,0.657846,1.014075,2.455841,13,14,0.567,2579,0.5343,0.6767,0.6288,0.539,1,22,3.9
252,round,1,2,-0.908138,-1.395048,0.486909,1.055099,2.450147,11,14,0.5475,2579,0.5498,0.6752,0.5984,0.4971,1,22,4.1
273,round,2,1,-0.916425,-1.413646,0.497221,1.031483,2.445129,11,14,0.6056,2579,0.5149,0.6638,0.5961,0.5008,1,22,4.4
294,round,2,2,-0.935817,-1.422944,0.487128,0.967468,2.390413,13,14,0.6186,2579,0.518,0.686,0.6491,0.5608,1,22,4.6
315,round,3,1,-0.982732,-1.448246,0.465514,1.000799,2.449045,11,14,0.6266,2579,0.5781,0.6741,0.6059,0.5288,1,26,5.2
336,round,3,2,-1.012199,-1.477632,0.465433,0.980017,2.457649,12,14,0.6063,2579,0.5545,0.672,0.6124,0.5418,1,26,5.4
357,round,4,1,-1.00795,-1.538083,0.530133,0.877258,2.415341,12,14,0.6648,2579,0.5514,0.6606,0.62,0.523,1,24,5.8
378,round,4,2,-1.090372,-1.599063,0.50869,0.824773,2.423835,12,14,0.6661,2579,0.5591,0.6746,0.6277,0.5503,1,24,6.0
399,round,5,1,-1.09105,-1.55732,0.46627,0.851402,2.408722,10,14,0.6663,2579,0.5642,0.6629,0.6044,0.5266,1,25,6.4
420,round,5,2,-1.141615,-1.567782,0.426167,0.836392,2.404174,14,14,0.628,2579,0.5646,0.6367,0.5689,0.4937,1,25,6.6
441,round,6,1,-1.179036,-1.589695,0.410659,0.824544,2.414239,12,14,0.6166,2579,0.5839,0.6572,0.6094,0.5389,1,27,7.2
462,round,6,2,-1.183884,-1.537612,0.353728,0.847629,2.385241,14,14,0.6566,2579,0.5704,0.6784,0.6242,0.5415,1,27,7.4
483,round,7,1,-1.213378,-1.600154,0.386776,0.818957,2.41911,14,14,0.6372,2579,0.5801,0.6705,0.6348,0.5633,1,28,8.1
504,round,7,2,-1.197372,-1.604861,0.407489,0.80724,2.412101,13,14,0.6835,2579,0.5649,0.69,0.6096,0.5535,1,28,8.3
525,round,8,1,-1.121583,-1.54503,0.423447,0.844177,2.389207,13,13,0.6935,2579,0.5525,0.658,0.599,0.5124,1,26,8.8
