step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
630,round,10,2,-2.837777,-3.208323,0.370546,0.718327,2.617767,15,15,0.6712,2620,0.6401,0.6896,0.6446,0.5679,,64,9.3
651,round,11,1,-2.785234,-3.207633,0.422399,0.719825,2.618305,15,15,0.6566,2620,0.6187,0.6809,0.6277,0.5605,,64,9.5
672,round,11,2,-2.763133,-3.211046,0.447914,0.716347,2.618262,15,15,0.6646,2620,0.6328,0.6862,0.619,0.5635,,64,9.7
693,round,12,1,-2.811805,-3.207288,0.395483,0.705093,2.608254,15,15,0.6724,2620,0.6366,0.7004,0.65,0.5785,,64,9.9
714,round,12,2,-2.864542,-3.250528,0.385986,0.662723,2.608834,15,15,0.6678,2620,0.6198,0.6848,0.6161,0.5557,,64,10.1
735,round,13,1,-2.858819,-3.229076,0.370257,0.681788,2.607243,15,15,0.6783,2620,0.6218,0.6791,0.615,0.5531,,64,10.3
756,round,13,2,-2.874253,-3.236612,0.362359,0.66785,2.602975,15,15,0.6751,2620,0.6183,0.686,0.652,0.5834,,64,10.5
777,round,14,1,-2.924244,-3.269359,0.345115,0.635691,2.603367,15,15,0.6792,2620,0.626,0.6813,0.6348,0.5606,,64,10.6
798,round,14,2,-2.913032,-3.281481,0.36845,0.620546,2.601352,15,15,0.6725,2620,0.6305,0.6712,0.6109,0.5488,,64,10.8
819,round,15,1,-2.884787,-3.254274,0.369487,0.647359,2.601088,15,15,0.6785,2620,0.6355,0.684,0.6336,0.5635,,64,11.0
840,round,15,2,-2.880626,-3.254946,0.37432,0.657323,2.608179,15,15,0.6811,2620,0.6248,0.6846,0.639,0.5696,,64,11.2
861,round,16,1,-2.890627,-3.28035,0.389724,0.620452,2.600535,15,15,0.6786,2620,0.6286,0.6854,0.6344,0.5716,,64,11.4
882,round,16,2,-2.920328,-3.271356,0.351028,0.647648,2.612669,15,15,0.6753,2620,0.637,0.6796,0.634,0.5648,,64,11.5
903,round,17,1,-2.936625,-3.270729,0.334104,0.633088,2.602544,15,15,0.6879,2620,0.6492,0.6781,0.6319,0.5731,,64,11.7
924,round,17,2,-2.925302,-3.290336,0.365034,0.611648,2.601323,15,15,0.6878,2620,0.6359,0.6816,0.6325,0.5655,,64,11.9
945,round,18,1,-2.914662,-3.269171,0.354509,0.63402,2.602128,15,15,0.6953,2620,0.6397,0.6878,0.6292,0.5593,,64,12.1
966,round,18,2,-2.938558,-3.285557,0.346999,0.619263,2.603213,15,15,0.6941,2620,0.634,0.6806,0.6348,0.5687,,64,12.3
987,round,19,1,-2.942134,-3.288931,0.346797,0.61136,2.600194,15,15,0.6911,2620,0.6107,0.6815,0.6311,0.5567,,64,12.5
1008,round,19,2,-2.9579,-3.287431,0.329531,0.620778,2.605473,15,15,0.6878,2620,0.6286,0.6808,0.6292,0.5531,,64,12.7
1029,round,20,1,-2.935444,-3.28784,0.352396,0.614667,2.601672,15,15,0.6895,2620,0.6359,0.6831,0.6257,0.5691,,64,12.9
1050,round,20,2,-2.942968,-3.281814,0.338846,0.620267,2.601388,15,15,0.6929,2620,0.6336,0.6739,0.6126,0.5625,,64,13.1
