step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
672,round,11,2,-2.828076,-3.205064,0.376988,0.776909,2.654648,15,15,0.633,2643,0.6073,0.6734,0.5843,0.4689,1,44,161.2
693,round,12,1,-2.89083,-3.259763,0.368934,0.711227,2.647327,15,15,0.6264,2643,0.6235,0.6602,0.6076,0.465,1,45,174.9
714,round,12,2,-2.864301,-3.239349,0.375048,0.732107,2.647638,15,15,0.6347,2643,0.6224,0.6609,0.5986,0.4624,1,45,175.0
735,round,13,1,-2.83757,-3.24068,0.40311,0.713993,2.636448,15,15,0.6379,2643,0.6137,0.6752,0.5984,0.4806,1,47,188.5
756,round,13,2,-2.863785,-3.240169,0.376384,0.718634,2.639202,15,15,0.6333,2643,0.6046,0.6643,0.6117,0.4879,1,47,188.7
777,round,14,1,-2.854382,-3.244481,0.390099,0.706078,2.633706,15,15,0.6615,2643,0.6175,0.6755,0.6207,0.4951,1,44,197.3
798,round,14,2,-2.890782,-3.255407,0.364625,0.698428,2.63589,15,15,0.6578,2643,0.622,0.6767,0.6514,0.5325,1,44,197.4
819,round,15,1,-2.879447,-3.263389,0.383942,0.668252,2.621094,15,15,0.6541,2643,0.6228,0.6899,0.6387,0.5211,1,47,210.4
840,round,15,2,-2.900518,-3.265827,0.365309,0.665141,2.620646,15,15,0.6591,2643,0.6285,0.6705,0.6063,0.4815,1,47,210.5
861,round,16,1,-2.921307,-3.291895,0.370588,0.643245,2.623426,15,15,0.6553,2643,0.6258,0.6712,0.6207,0.4865,1,46,222.7
882,round,16,2,-2.846415,-3.25178,0.405365,0.686793,2.625716,15,15,0.6487,2643,0.6239,0.6699,0.6304,0.518,1,46,222.8
903,round,17,1,-2.903258,-3.26502,0.361762,0.678708,2.629152,15,15,0.6569,2643,0.6141,0.6747,0.6267,0.523,1,47,231.2
924,round,17,2,-2.909077,-3.268007,0.35893,0.672589,2.627064,15,15,0.6536,2643,0.6322,0.673,0.6454,0.527,1,47,231.4
945,round,18,1,-2.968808,-3.282707,0.313899,0.663118,2.63055,15,15,0.6677,2643,0.6122,0.6595,0.5799,0.4565,1,46,243.6
966,round,18,2,-2.941409,-3.307308,0.365898,0.626831,2.622759,15,15,0.6558,2643,0.6163,0.6613,0.604,0.4768,1,46,243.7
987,round,19,1,-2.896818,-3.267993,0.371176,0.664586,2.62172,15,15,0.6564,2643,0.6209,0.6616,0.5968,0.4737,1,48,254.0
1008,round,19,2,-2.960904,-3.279245,0.318341,0.655606,2.623234,15,15,0.6644,2643,0.6152,0.667,0.6142,0.4907,1,48,254.1
1029,round,20,1,-2.919034,-3.28971,0.370676,0.644723,2.622955,15,15,0.6577,2643,0.5978,0.6754,0.6061,0.4869,1,48,264.6
1050,round,20,2,-2.973595,-3.27866,0.305065,0.645352,2.616008,15,15,0.6663,2643,0.6254,0.6735,0.5955,0.4779,1,48,264.7
