rec_losses_train;rec_losses_eval
0.09383019804954529;0.12434947490692139
0.09263516962528229;0.12358314543962479
0.09419388324022293;0.12445738911628723
0.09295355528593063;0.12371891736984253
0.09442804008722305;0.12354974448680878
0.09474337100982666;0.12479710578918457
0.0946422815322876;0.1234307512640953
0.09411885589361191;0.12526017427444458
0.09528560936450958;0.12637090682983398
0.09212540835142136;0.12425865232944489
