step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
462,round,6,2,-3.907469,-3.907469,15.555834,0.018136,2.61707,15,15,0.9916,2615,0.5503,0.5028,0.4353,0.2693,1,26,10.3
483,round,7,1,-3.933205,-3.933205,15.6006,0.018664,2.634579,15,15,0.9944,2615,0.548,0.5281,0.4515,0.2991,1,25,11.2
504,round,7,2,-3.906768,-3.906768,15.724658,0.016844,2.615741,15,15,0.9948,2615,0.5388,0.5345,0.4648,0.3106,1,25,11.4
525,round,8,1,-3.949445,-3.949445,15.272069,0.014142,2.642391,15,15,0.9946,2615,0.5663,0.5253,0.4434,0.302,1,27,12.3
546,round,8,2,-3.968545,-3.968545,15.250653,0.012983,2.654352,15,15,0.995,2615,0.5641,0.5157,0.4296,0.2839,1,27,12.5
567,round,9,1,-3.948824,-3.948824,15.450842,0.011011,2.63989,15,15,0.9948,2615,0.5778,0.5234,0.4286,0.2936,1,27,13.3
588,round,9,2,-3.991734,-3.991734,15.753363,0.011508,2.668828,15,15,0.9955,2615,0.5579,0.528,0.4486,0.2985,1,27,13.5
609,round,10,1,-3.975246,-3.975246,15.782387,0.012145,2.658261,15,15,0.9951,2615,0.5476,0.5179,0.4567,0.2887,1,25,14.5
630,round,10,2,-3.964497,-3.964497,15.515431,0.013398,2.65193,15,15,0.996,2615,0.5453,0.5467,0.4679,0.3293,1,25,14.7
651,round,11,1,-3.938155,-3.938155,15.029129,0.011508,2.633109,15,15,0.9951,2615,0.5556,0.5493,0.4818,0.3429,1,28,16.5
672,round,11,2,-3.955186,-3.955186,15.306431,0.010252,2.643625,15,15,0.9958,2615,0.5583,0.5213,0.4558,0.3014,1,28,16.7
693,round,12,1,-3.966236,-3.966236,15.49017,0.012696,2.652621,15,15,0.996,2615,0.5709,0.5289,0.4577,0.3131,1,25,17.1
714,round,12,2,-3.96681,-3.96681,15.539883,0.010128,2.651292,15,15,0.9962,2615,0.5495,0.5302,0.4668,0.3162,1,25,17.3
735,round,13,1,-3.958055,-3.958055,15.603458,0.010705,2.64584,15,15,0.9957,2615,0.5155,0.5414,0.476,0.3392,1,23,18.4
756,round,13,2,-3.950228,-3.950228,15.232431,0.011849,2.641385,15,15,0.9952,2615,0.54,0.5223,0.4535,0.2978,1,23,18.6
777,round,14,1,-3.951577,-3.951577,15.229315,0.011101,2.641785,15,15,0.9968,2615,0.5396,0.5402,0.4845,0.3299,1,25,19.2
798,round,14,2,-3.963881,-3.963881,15.39508,0.006954,2.647223,15,15,0.9964,2615,0.535,0.5492,0.4729,0.3397,1,25,19.4
819,round,15,1,-3.952567,-3.952567,15.245838,0.008892,2.640973,15,15,0.9949,2615,0.5706,0.5267,0.4598,0.3052,1,25,20.3
840,round,15,2,-3.961916,-3.961916,15.531111,0.010547,2.648309,15,15,0.995,2615,0.5679,0.5246,0.451,0.2937,1,25,20.6
861,round,16,1,-3.969025,-3.969025,15.347575,0.009712,2.652491,15,15,0.9964,2615,0.5694,0.533,0.4602,0.3018,1,28,21.1
882,round,16,2,-3.96069,-3.96069,15.468841,0.00987,2.64704,15,15,0.996,2615,0.5686,0.5255,0.4644,0.2944,1,28,21.3
903,round,17,1,-3.982058,-3.982058,15.650367,0.008173,2.660154,15,15,0.997,2615,0.5522,0.525,0.4378,0.29,1,26,21.9
924,round,17,2,-3.982866,-3.982866,15.731631,0.007878,2.660495,15,15,0.9963,2615,0.5484,0.5362,0.4556,0.3102,1,26,22.1
945,round,18,1,-3.991293,-3.991293,15.461515,0.007284,2.665718,15,15,0.9957,2615,0.5396,0.5444,0.475,0.3229,1,26,23.2
966,round,18,2,-3.933238,-3.933238,15.326757,0.008692,2.627954,15,15,0.9961,2615,0.5503,0.5216,0.4571,0.295,1,26,23.4
987,round,19,1,-3.956732,-3.956732,15.518237,0.009541,2.644182,15,15,0.9969,2615,0.5537,0.5286,0.4828,0.3026,1,24,24.0
1008,round,19,2,-3.947794,-3.947794,15.260528,0.008873,2.637778,15,15,0.9964,2615,0.543,0.5364,0.4907,0.3157,1,24,24.2
1029,round,20,1,-3.954832,-3.954832,15.356392,0.00893,2.642508,15,15,0.9963,2615,0.5373,0.5372,0.5199,0.3295,1,27,24.6
1050,round,20,2,-3.974525,-3.974525,15.111922,0.008867,2.655595,15,15,0.9958,2615,0.556,0.5498,0.5234,0.3414,1,27,24.9
