step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
4329,round,14,1,-5.298261,-5.298261,10.749845,0.004427,3.535125,38,38,0.9979,14858,0.9193,0.7547,0.6814,0.5791,3,50,524.2
4446,round,14,2,-5.298522,-5.298522,10.434765,0.004725,3.535498,38,38,0.998,14858,0.9227,0.7512,0.6869,0.587,3,50,525.4
4563,round,15,1,-5.28777,-5.28777,10.844472,0.004938,3.528472,38,38,0.9986,14858,0.9196,0.7561,0.6841,0.593,3,46,566.8
4680,round,15,2,-5.283793,-5.283793,11.002888,0.004827,3.525747,39,38,0.9979,14858,0.9217,0.739,0.6626,0.5538,3,46,568.0
4797,round,16,1,-5.292283,-5.292283,10.427633,0.004292,3.53105,39,38,0.9986,14858,0.9217,0.7621,0.6958,0.5954,3,48,609.5
4914,round,16,2,-5.307237,-5.307237,10.857786,0.004975,3.541475,39,39,0.9984,14858,0.9218,0.737,0.6752,0.5484,3,48,610.7
5031,round,17,1,-5.30845,-5.30845,10.987565,0.004596,3.54203,39,38,0.9982,14858,0.9199,0.738,0.6622,0.5478,3,49,652.2
5148,round,17,2,-5.286538,-5.286538,11.377141,0.00432,3.527239,39,39,0.9979,14858,0.9179,0.7319,0.6636,0.5461,3,49,653.4
5265,round,18,1,-5.32865,-5.32865,10.866143,0.004444,3.555396,39,39,0.9985,14858,0.9198,0.7603,0.6953,0.6018,3,48,694.9
5382,round,18,2,-5.30809,-5.30809,10.639963,0.004628,3.541812,39,39,0.9983,14858,0.9189,0.751,0.6787,0.5815,3,48,696.0
5499,round,19,1,-5.306264,-5.306264,11.366181,0.004449,3.540475,39,39,0.9982,14858,0.92,0.7378,0.6628,0.5561,3,48,737.5
5616,round,19,2,-5.305422,-5.305422,11.580109,0.004414,3.539891,39,39,0.9984,14858,0.9212,0.7306,0.6381,0.5202,3,48,738.7
5733,round,20,1,-5.30842,-5.30842,11.630166,0.003968,3.541592,39,39,0.9987,14858,0.9175,0.7455,0.6561,0.568,3,49,780.2
5850,round,20,2,-5.322608,-5.322608,11.17608,0.003482,3.550727,39,39,0.9986,14858,0.9209,0.7443,0.6694,0.583,3,49,781.4
