step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
21,pretrain,0,1,-1.937281,-1.937281,3.386078,1.940343,2.585083,14,15,0.6877,2643,0.6171,0.3333,0.3076,0.1503,,64,1.4
42,pretrain,0,2,-3.466423,-3.466423,11.297175,0.446685,2.608738,15,15,0.9415,2643,0.6179,0.4876,0.4558,0.2821,,64,1.6
63,pretrain,0,3,-3.87257,-3.87257,13.037992,0.104095,2.65111,15,15,0.9728,2643,0.6058,0.5366,0.4897,0.3258,,64,1.8
84,pretrain,0,4,-3.900172,-3.900172,13.478032,0.062797,2.641979,15,15,0.9784,2643,0.591,0.5574,0.5234,0.3519,,64,2.0
105,pretrain,0,5,-3.941869,-3.941869,13.367557,0.044982,2.6579,15,15,0.9823,2643,0.6163,0.545,0.488,0.3212,,64,2.1
126,pretrain,0,6,-3.922378,-3.922378,13.275777,0.051203,2.649054,15,15,0.9806,2643,0.619,0.5304,0.4951,0.3141,,64,2.3
147,pretrain,0,7,-3.932285,-3.932285,13.641858,0.045728,2.652008,15,15,0.9847,2643,0.6035,0.578,0.5201,0.3604,,64,2.4
168,pretrain,0,8,-3.955084,-3.955084,13.407803,0.033741,2.659217,15,15,0.9864,2643,0.6114,0.5854,0.5562,0.4027,,64,2.6
189,pretrain,0,9,-3.95264,-3.95264,13.301889,0.028588,2.654152,15,15,0.987,2643,0.6027,0.5868,0.5386,0.3705,,64,2.8
210,pretrain,0,10,-3.962006,-3.962006,13.142435,0.027771,2.659851,15,15,0.9907,2643,0.6061,0.5853,0.5269,0.3745,,64,3.0
231,round,1,1,-3.951127,-3.951127,14.449251,0.026461,2.651725,15,15,0.9898,2643,0.5558,0.5804,0.5471,0.3797,1,26,3.5
252,round,1,2,-3.944231,-3.944231,14.69945,0.025309,2.64636,15,15,0.9914,2643,0.5388,0.5964,0.5506,0.3867,1,26,3.7
273,round,2,1,-3.962139,-3.962139,14.464816,0.021206,2.655563,15,15,0.9922,2643,0.5498,0.5893,0.5232,0.3726,1,27,4.2
