step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
315,round,3,1,-1.045796,-1.502511,0.456715,1.075469,2.57798,14,15,0.5376,2620,0.5195,0.6829,0.6358,0.5625,1,21,4.0
336,round,3,2,-1.097134,-1.559514,0.46238,1.024277,2.583791,13,15,0.5313,2620,0.5134,0.6607,0.6535,0.5481,1,21,4.2
357,round,4,1,-1.191184,-1.598416,0.407232,0.981552,2.579968,14,15,0.5648,2620,0.5305,0.6628,0.6111,0.528,1,22,4.6
378,round,4,2,-1.216227,-1.633836,0.41761,0.942746,2.576582,14,15,0.5845,2620,0.5511,0.6902,0.6924,0.6057,1,22,4.8
399,round,5,1,-1.250724,-1.661847,0.411123,0.916242,2.578089,13,15,0.5737,2620,0.55,0.6734,0.631,0.5271,1,24,5.3
420,round,5,2,-1.216773,-1.669836,0.453063,0.909371,2.579207,10,15,0.591,2620,0.5645,0.6704,0.6213,0.5275,1,24,5.5
441,round,6,1,-1.170868,-1.639123,0.468256,0.935953,2.575076,13,15,0.5533,2620,0.5023,0.6628,0.651,0.5551,1,20,5.8
462,round,6,2,-1.23272,-1.653386,0.420666,0.923424,2.576809,12,15,0.5677,2620,0.5069,0.6631,0.6182,0.5179,1,20,5.9
483,round,7,1,-1.189418,-1.637562,0.448143,0.948978,2.58654,14,15,0.5858,2620,0.5473,0.6734,0.6321,0.527,1,22,6.3
504,round,7,2,-1.154414,-1.65257,0.498156,0.916254,2.568824,14,15,0.5826,2620,0.5374,0.6702,0.6404,0.5512,1,22,6.4
525,round,8,1,-1.155336,-1.595547,0.440211,0.951622,2.54717,15,15,0.5848,2620,0.5389,0.6363,0.5695,0.4744,1,25,6.9
546,round,8,2,-1.100578,-1.636667,0.536089,0.925299,2.561966,12,15,0.5778,2620,0.5366,0.6608,0.6466,0.5517,1,25,7.1
567,round,9,1,-1.135201,-1.598481,0.46328,0.963162,2.561643,14,15,0.5954,2620,0.526,0.6565,0.652,0.5642,1,23,7.6
588,round,9,2,-1.193271,-1.67481,0.481539,0.892584,2.567394,12,15,0.5975,2620,0.5275,0.6659,0.6354,0.5331,1,23,7.8
609,round,10,1,-1.075737,-1.612039,0.536303,0.964578,2.576618,12,15,0.5842,2620,0.5092,0.6537,0.6059,0.5093,1,21,8.2
630,round,10,2,-1.162135,-1.62945,0.467315,0.932735,2.562185,14,15,0.6285,2620,0.5351,0.6737,0.6581,0.5733,1,21,8.4
651,round,11,1,-1.307125,-1.728735,0.42161,0.792727,2.521462,14,15,0.6877,2620,0.5469,0.6648,0.656,0.569,1,25,8.8
672,round,11,2,-1.338984,-1.761685,0.422701,0.735906,2.497591,13,15,0.6894,2620,0.5565,0.668,0.6518,0.5488,1,25,8.9
693,round,12,1,-1.296587,-1.720162,0.423575,0.76831,2.488472,14,15,0.6666,2620,0.534,0.666,0.6537,0.5549,1,23,9.3
714,round,12,2,-1.362023,-1.768821,0.406799,0.726273,2.495095,15,15,0.6772,2620,0.5504,0.6424,0.6101,0.5185,1,23,9.5
735,round,13,1,-1.360896,-1.752158,0.391262,0.744535,2.496693,14,15,0.6905,2620,0.5344,0.6567,0.6491,0.5553,1,26,9.9
756,round,13,2,-1.427492,-1.792345,0.364852,0.698443,2.490788,15,15,0.6943,2620,0.5218,0.6463,0.6504,0.5541,1,26,10.0
777,round,14,1,-1.421418,-1.801601,0.380184,0.685175,2.486776,13,15,0.7122,2620,0.5477,0.656,0.6321,0.5307,1,26,10.6
798,round,14,2,-1.440704,-1.808863,0.368158,0.690997,2.499859,13,15,0.7147,2620,0.5672,0.6551,0.6277,0.5262,1,26,10.8
819,round,15,1,-1.397551,-1.778809,0.381258,0.66108,2.439888,13,15,0.724,2620,0.5576,0.6409,0.6321,0.5438,1,24,11.1
840,round,15,2,-1.467433,-1.82421,0.356777,0.641237,2.465447,14,15,0.7354,2620,0.5584,0.6464,0.6338,0.5345,1,24,11.3
861,round,16,1,-1.414974,-1.794382,0.379407,0.628286,2.422668,15,15,0.7274,2620,0.5489,0.6594,0.6429,0.5442,1,25,11.8
882,round,16,2,-1.443847,-1.830984,0.387136,0.626554,2.457538,14,15,0.7118,2620,0.5439,0.6418,0.6496,0.5409,1,25,11.9
903,round,17,1,-1.474645,-1.826573,0.351928,0.639084,2.465657,14,15,0.7254,2620,0.5565,0.6445,0.6184,0.5061,1,25,12.2
924,round,17,2,-1.460284,-1.81815,0.357866,0.644921,2.463071,13,14,0.7348,2620,0.5531,0.6449,0.6242,0.512,1,25,12.4
945,round,18,1,-1.47134,-1.838585,0.367245,0.58698,2.425565,13,15,0.7608,2620,0.5489,0.6472,0.614,0.5136,1,23,12.7
966,round,18,2,-1.525369,-1.857847,0.332477,0.571194,2.42904,14,15,0.7828,2620,0.5576,0.6578,0.6304,0.5271,1,23,12.8
987,round,19,1,-1.495503,-1.872765,0.377263,0.548788,2.421553,14,15,0.7799,2620,0.5179,0.6288,0.598,0.5034,1,23,13.3
1008,round,19,2,-1.560522,-1.901832,0.34131,0.506941,2.408773,14,15,0.7794,2620,0.5317,0.6473,0.6117,0.5081,1,23,13.4
1029,round,20,1,-1.504794,-1.878275,0.373482,0.532478,2.410753,14,15,0.7757,2620,0.5366,0.638,0.6067,0.5028,1,24,14.2
1050,round,20,2,-1.549951,-1.87627,0.326318,0.539402,2.415672,13,15,0.794,2620,0.5355,0.6516,0.6049,0.4919,1,24,14.3
