step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
630,round,10,2,-2.82124,-3.194994,0.373753,0.729313,2.616204,15,15,0.6718,2620,0.6344,0.6899,0.6477,0.5762,,64,7.2
651,round,11,1,-2.806857,-3.210093,0.403236,0.712626,2.615146,15,15,0.65,2620,0.6214,0.6832,0.6408,0.5747,,64,7.4
672,round,11,2,-2.802292,-3.211365,0.409073,0.717332,2.619131,15,15,0.6644,2620,0.6305,0.6839,0.6371,0.5645,,64,7.6
693,round,12,1,-2.848847,-3.218856,0.370009,0.692076,2.607288,15,15,0.6622,2620,0.6344,0.6925,0.6508,0.5772,,64,7.8
714,round,12,2,-2.870048,-3.250291,0.380243,0.662974,2.608844,15,15,0.6673,2620,0.6244,0.6822,0.6092,0.5513,,64,8.0
735,round,13,1,-2.847906,-3.21671,0.368804,0.694483,2.607462,15,15,0.6781,2620,0.621,0.685,0.6483,0.5803,,64,8.3
756,round,13,2,-2.857876,-3.22977,0.371894,0.673459,2.602153,15,15,0.6742,2620,0.6244,0.6789,0.6284,0.5617,,64,8.5
777,round,14,1,-2.857931,-3.253889,0.395958,0.65354,2.604953,15,15,0.6631,2620,0.6351,0.6671,0.6173,0.5497,,64,8.7
798,round,14,2,-2.839956,-3.240679,0.400724,0.642631,2.588874,15,15,0.6579,2620,0.6347,0.685,0.6554,0.5756,,64,8.9
819,round,15,1,-2.863149,-3.238786,0.375637,0.651236,2.593348,15,15,0.6691,2620,0.637,0.675,0.6117,0.5417,,64,9.1
840,round,15,2,-2.854981,-3.231138,0.376157,0.667248,2.598924,15,15,0.6862,2620,0.6237,0.6871,0.6352,0.5754,,64,9.3
861,round,16,1,-2.909802,-3.284837,0.375035,0.612859,2.598464,15,15,0.6803,2620,0.6324,0.6847,0.6207,0.5665,,64,9.5
882,round,16,2,-2.915718,-3.253929,0.338211,0.651126,2.60337,15,15,0.6699,2620,0.6405,0.6646,0.6053,0.5498,,64,9.7
903,round,17,1,-2.929396,-3.266096,0.3367,0.63323,2.599551,15,15,0.6855,2620,0.6408,0.6715,0.6153,0.5585,,64,9.9
924,round,17,2,-2.909895,-3.26866,0.358765,0.628541,2.598134,15,15,0.6858,2620,0.6302,0.6823,0.6242,0.5657,,64,10.1
945,round,18,1,-2.928486,-3.277092,0.348606,0.615593,2.595123,15,15,0.6945,2620,0.6347,0.6831,0.6281,0.5607,,64,10.3
966,round,18,2,-2.94439,-3.278637,0.334247,0.618279,2.597944,15,15,0.6924,2620,0.6389,0.6788,0.6192,0.5656,,64,10.5
987,round,19,1,-2.927033,-3.285142,0.358109,0.611771,2.597942,15,15,0.6919,2620,0.6156,0.6813,0.6419,0.5683,,64,10.7
1008,round,19,2,-2.958759,-3.280486,0.321726,0.618375,2.599241,15,15,0.6959,2620,0.6275,0.6774,0.609,0.5457,,64,10.9
1029,round,20,1,-2.948221,-3.293144,0.344923,0.610651,2.60253,15,15,0.6895,2620,0.6267,0.6831,0.6298,0.5721,,64,11.1
1050,round,20,2,-2.943782,-3.280237,0.336454,0.615328,2.597043,15,15,0.6962,2620,0.6256,0.6867,0.6155,0.5556,,64,11.3
