step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
693,round,12,1,-2.885316,-3.249461,0.364145,0.726431,2.650595,15,15,0.6322,2643,0.6341,0.6726,0.6088,0.4841,,64,6.3
714,round,12,2,-2.870398,-3.249627,0.379229,0.723081,2.648473,15,15,0.6428,2643,0.6288,0.6756,0.657,0.5248,,64,6.5
735,round,13,1,-2.853642,-3.248099,0.394457,0.714175,2.641516,15,15,0.6429,2643,0.6285,0.6697,0.6013,0.4663,,64,6.6
756,round,13,2,-2.861912,-3.252633,0.390721,0.707613,2.640164,15,15,0.6411,2643,0.6194,0.6645,0.6094,0.4802,,64,6.8
777,round,14,1,-2.875055,-3.255287,0.380232,0.699629,2.636611,15,15,0.6531,2643,0.6311,0.6667,0.587,0.4684,,64,6.9
798,round,14,2,-2.898804,-3.263086,0.364282,0.695978,2.639376,15,15,0.6588,2643,0.6345,0.678,0.6298,0.5034,,64,7.1
819,round,15,1,-2.890595,-3.269859,0.379264,0.668551,2.625607,15,15,0.6646,2643,0.6152,0.6674,0.5766,0.4584,,64,7.2
840,round,15,2,-2.907944,-3.278994,0.371051,0.650553,2.619698,15,15,0.6631,2643,0.6311,0.6729,0.6173,0.4945,,64,7.3
861,round,16,1,-2.919539,-3.295387,0.375848,0.644262,2.626433,15,15,0.657,2643,0.6156,0.6618,0.5953,0.4703,,64,7.5
882,round,16,2,-2.880303,-3.272381,0.392078,0.661112,2.622328,15,15,0.6611,2643,0.6213,0.6697,0.5866,0.471,,64,7.6
903,round,17,1,-2.896038,-3.270863,0.374825,0.660271,2.620756,15,15,0.6563,2643,0.6194,0.6687,0.6109,0.4983,,64,7.8
924,round,17,2,-2.914188,-3.274508,0.36032,0.667585,2.628062,15,15,0.6605,2643,0.6273,0.6703,0.598,0.4816,,64,7.9
945,round,18,1,-2.972439,-3.298138,0.325699,0.647286,2.630283,15,15,0.6694,2643,0.6205,0.6582,0.603,0.4689,,64,8.1
966,round,18,2,-2.934996,-3.304956,0.36996,0.621495,2.617634,15,15,0.6669,2643,0.6194,0.6515,0.5837,0.4453,,64,8.2
987,round,19,1,-2.942785,-3.274697,0.331912,0.657647,2.621563,15,15,0.669,2643,0.6194,0.6617,0.5974,0.4718,,64,8.4
1008,round,19,2,-2.983636,-3.298435,0.3148,0.62687,2.61687,15,15,0.6732,2643,0.6118,0.6649,0.5843,0.4641,,64,8.5
1029,round,20,1,-2.962394,-3.302647,0.340253,0.623737,2.617589,15,15,0.6716,2643,0.6027,0.6682,0.5849,0.4669,,64,8.7
1050,round,20,2,-2.995541,-3.285728,0.290187,0.631106,2.611223,15,15,0.6785,2643,0.6216,0.6732,0.6115,0.4882,,64,8.8
