step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
588,round,9,2,-2.804747,-3.18579,0.381042,0.74972,2.623673,15,15,0.6577,2579,0.6285,0.6789,0.6155,0.5491,1,48,214.0
609,round,10,1,-2.829638,-3.188121,0.358483,0.75195,2.626714,15,15,0.672,2579,0.6239,0.676,0.6144,0.56,1,48,269.6
630,round,10,2,-2.807516,-3.197665,0.390149,0.719445,2.611407,15,15,0.6711,2579,0.6196,0.6922,0.646,0.5816,1,48,269.8
651,round,11,1,-2.844381,-3.215743,0.371362,0.689571,2.603543,15,15,0.6987,2579,0.6084,0.6855,0.6338,0.5578,1,48,309.5
672,round,11,2,-2.878708,-3.237237,0.35853,0.665904,2.602094,15,15,0.6967,2579,0.6208,0.6823,0.6261,0.5598,1,48,309.7
693,round,12,1,-2.85328,-3.234322,0.381042,0.662771,2.598062,15,15,0.7126,2579,0.625,0.6776,0.5903,0.541,1,48,358.8
714,round,12,2,-2.896994,-3.255581,0.358587,0.627391,2.588648,15,15,0.72,2579,0.6289,0.6769,0.6126,0.5465,1,48,359.0
735,round,13,1,-2.923809,-3.251057,0.327248,0.629081,2.586759,15,15,0.7244,2579,0.632,0.6639,0.6001,0.5344,1,48,401.0
756,round,13,2,-2.931589,-3.289028,0.357439,0.595722,2.589833,15,15,0.7418,2579,0.6192,0.6742,0.604,0.5483,1,48,401.2
777,round,14,1,-2.9206,-3.285556,0.364956,0.581627,2.578122,15,15,0.7336,2579,0.6196,0.6691,0.5822,0.5252,1,47,457.8
798,round,14,2,-2.969075,-3.298333,0.329258,0.561045,2.572919,15,15,0.7359,2579,0.6216,0.6595,0.5914,0.5217,1,47,458.0
819,round,15,1,-2.975374,-3.333077,0.357704,0.517746,2.567215,15,15,0.7461,2579,0.632,0.6712,0.5955,0.5345,1,49,475.0
840,round,15,2,-2.976858,-3.314108,0.337251,0.547064,2.574115,15,15,0.745,2579,0.6274,0.6735,0.6246,0.5549,1,49,475.2
861,round,16,1,-2.979957,-3.325565,0.345608,0.534857,2.573614,15,15,0.7636,2579,0.62,0.6801,0.6188,0.5559,1,48,494.6
882,round,16,2,-3.0211,-3.35133,0.330231,0.505942,2.571515,15,15,0.7678,2579,0.6192,0.6684,0.5953,0.5428,1,48,494.8
903,round,17,1,-3.010831,-3.341591,0.330759,0.499415,2.56067,15,15,0.7665,2579,0.6212,0.675,0.6128,0.5531,1,48,532.9
924,round,17,2,-2.985052,-3.345571,0.36052,0.50759,2.568774,15,15,0.7699,2579,0.6216,0.6654,0.5968,0.5292,1,48,533.1
945,round,18,1,-3.004992,-3.362973,0.357981,0.460894,2.549245,15,15,0.779,2579,0.6227,0.6718,0.5941,0.5358,1,48,563.9
966,round,18,2,-3.015857,-3.360848,0.344991,0.460201,2.547366,15,15,0.7825,2579,0.6297,0.6719,0.6142,0.5424,1,48,564.1
987,round,19,1,-3.032929,-3.37656,0.34363,0.451957,2.552344,15,15,0.7786,2579,0.6293,0.6706,0.578,0.5237,1,49,647.6
1008,round,19,2,-3.013379,-3.370323,0.356944,0.440771,2.540729,15,15,0.7786,2579,0.6316,0.6661,0.5791,0.5258,1,49,647.8
1029,round,20,1,-2.970914,-3.350087,0.379173,0.468829,2.545944,15,15,0.7719,2579,0.6208,0.6725,0.5895,0.5259,1,47,666.5
1050,round,20,2,-3.023587,-3.354436,0.33085,0.468446,2.548588,15,15,0.7778,2579,0.6235,0.6595,0.582,0.5004,1,47,666.7
