step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
21,pretrain,0,1,-1.352938,-1.353532,0.000594,2.706366,2.706599,15,15,0.0677,2579,0.6258,0.339,0.3746,0.2272,,64,1.4
42,pretrain,0,2,-1.354055,-1.354238,0.000183,2.707823,2.708041,12,15,0.0716,2579,0.6181,0.4522,0.3714,0.2553,,64,1.5
63,pretrain,0,3,-1.410144,-1.489106,0.078963,2.556809,2.697277,8,15,0.1804,2579,0.6181,0.4567,0.3897,0.2589,,64,1.6
84,pretrain,0,4,-1.57915,-1.856176,0.277026,2.165998,2.681449,14,15,0.1875,2579,0.6119,0.5482,0.4504,0.3245,,64,1.8
105,pretrain,0,5,-1.705912,-2.029797,0.323885,2.004014,2.689207,15,15,0.2228,2579,0.6219,0.6102,0.5612,0.472,,64,2.0
126,pretrain,0,6,-1.81413,-2.118444,0.304314,1.915478,2.689281,15,15,0.2412,2579,0.6157,0.5993,0.5492,0.5021,,64,2.2
147,pretrain,0,7,-1.898192,-2.218033,0.319842,1.810179,2.685475,15,15,0.3162,2579,0.6173,0.6012,0.5149,0.4394,,64,2.4
168,pretrain,0,8,-2.029561,-2.452445,0.422883,1.552991,2.670291,13,15,0.3934,2579,0.627,0.6728,0.5726,0.4929,,64,2.6
189,pretrain,0,9,-2.162436,-2.606413,0.443977,1.396025,2.668292,15,15,0.4421,2579,0.6095,0.6696,0.6067,0.5242,,64,2.8
210,pretrain,0,10,-2.270269,-2.698758,0.428489,1.274077,2.648557,14,15,0.4942,2579,0.62,0.6993,0.6433,0.5758,,64,3.0
231,round,1,1,-2.330813,-2.780069,0.449257,1.206441,2.657674,15,15,0.4893,2579,0.606,0.6913,0.6094,0.5498,,64,3.2
252,round,1,2,-2.377563,-2.861641,0.484078,1.122022,2.655775,15,15,0.452,2579,0.6154,0.6693,0.6119,0.513,,64,3.4
273,round,2,1,-2.442407,-2.856993,0.414586,1.133675,2.660445,15,15,0.5248,2579,0.6293,0.6867,0.6155,0.553,,64,3.6
294,round,2,2,-2.483944,-2.943269,0.459325,1.0229,2.644113,15,15,0.5389,2579,0.6235,0.6797,0.6304,0.5769,,64,3.8
315,round,3,1,-2.569148,-2.984779,0.415632,0.978957,2.642491,15,15,0.5597,2579,0.6285,0.6859,0.6371,0.5779,,64,4.0
336,round,3,2,-2.585462,-3.02531,0.439848,0.913994,2.626203,15,15,0.5954,2579,0.62,0.7132,0.6834,0.6266,,64,4.2
357,round,4,1,-2.604093,-3.064808,0.460715,0.880914,2.630481,15,15,0.5912,2579,0.6282,0.7035,0.6649,0.6047,,64,4.4
378,round,4,2,-2.602696,-3.057244,0.454549,0.900603,2.638565,15,15,0.6031,2579,0.6188,0.697,0.6389,0.5911,,64,4.6
399,round,5,1,-2.677519,-3.08568,0.408161,0.868475,2.636103,15,15,0.6032,2579,0.6247,0.6815,0.6296,0.5752,,64,4.8
420,round,5,2,-2.686853,-3.099322,0.412469,0.839572,2.625929,15,15,0.6207,2579,0.6157,0.6976,0.6514,0.582,,64,5.0
441,round,6,1,-2.668072,-3.132798,0.464726,0.813698,2.630997,15,15,0.6324,2579,0.613,0.6895,0.6521,0.5756,,64,5.2
462,round,6,2,-2.737722,-3.121703,0.38398,0.82257,2.629515,15,15,0.6383,2579,0.6355,0.691,0.6404,0.5785,,64,5.4
483,round,7,1,-2.742743,-3.161246,0.418503,0.776087,2.624889,15,15,0.6376,2579,0.6367,0.6753,0.6198,0.553,,64,5.6
504,round,7,2,-2.75309,-3.17423,0.421141,0.777791,2.634681,15,15,0.6379,2579,0.6332,0.6873,0.6124,0.5603,,64,5.8
525,round,8,1,-2.737808,-3.139476,0.401669,0.79617,2.623764,15,15,0.6489,2579,0.6165,0.6822,0.6227,0.5648,,64,6.1
546,round,8,2,-2.78941,-3.175063,0.385653,0.76657,2.627755,15,15,0.6582,2579,0.6309,0.6898,0.619,0.5562,,64,6.3
567,round,9,1,-2.811341,-3.179979,0.368638,0.762201,2.62812,15,15,0.6551,2579,0.6154,0.6748,0.5972,0.5254,,64,6.5
588,round,9,2,-2.789879,-3.179575,0.389696,0.753692,2.622178,15,15,0.6681,2579,0.6332,0.6845,0.6063,0.543,,64,6.7
609,round,10,1,-2.841477,-3.212762,0.371285,0.727185,2.626631,15,15,0.6826,2579,0.6316,0.6828,0.6084,0.5493,,64,6.9
630,round,10,2,-2.821599,-3.207105,0.385506,0.711247,2.612235,15,15,0.6754,2579,0.62,0.6773,0.6011,0.5541,,64,7.1
651,round,11,1,-2.8376,-3.23197,0.39437,0.682721,2.609794,15,15,0.7043,2579,0.6196,0.6859,0.6165,0.5503,,64,7.3
672,round,11,2,-2.868484,-3.234837,0.366353,0.677616,2.608302,15,15,0.7098,2579,0.6192,0.673,0.5859,0.5334,,64,7.5
693,round,12,1,-2.878162,-3.245516,0.367354,0.642699,2.592143,15,15,0.7171,2579,0.6235,0.6768,0.5833,0.5271,,64,7.7
714,round,12,2,-2.904119,-3.268907,0.364788,0.600687,2.579729,15,15,0.7461,2579,0.627,0.6747,0.5839,0.5406,,64,7.9
735,round,13,1,-2.92968,-3.277425,0.347744,0.572306,2.566487,15,15,0.7449,2579,0.6235,0.6672,0.5893,0.534,,64,8.1
756,round,13,2,-2.948018,-3.318062,0.370044,0.554956,2.582013,15,15,0.7649,2579,0.6196,0.6747,0.5972,0.5381,,64,8.3
777,round,14,1,-2.923846,-3.306193,0.382347,0.529793,2.557324,15,15,0.7467,2579,0.6289,0.6664,0.6005,0.5304,,64,8.5
798,round,14,2,-2.971445,-3.316381,0.344936,0.522044,2.55895,15,15,0.7711,2579,0.613,0.6661,0.5938,0.5313,,64,8.7
