step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
4095,round,13,1,-2.314572,-2.556303,0.241731,0.036052,2.592355,22,16,0.9921,14858,0.9198,0.7936,0.4317,0.4262,2,47,317.1
4212,round,13,2,-2.335577,-2.556911,0.221334,0.036848,2.593759,24,16,0.9937,14858,0.9198,0.7943,0.4318,0.4256,2,47,317.7
4329,round,14,1,-2.408779,-2.563708,0.154929,0.032175,2.595883,23,16,0.9897,14858,0.9193,0.7921,0.4312,0.4244,2,52,358.5
4446,round,14,2,-2.406362,-2.562423,0.156061,0.034603,2.597026,23,16,0.9914,14858,0.9227,0.7932,0.4316,0.4263,2,52,359.0
4563,round,15,1,-2.380396,-2.605731,0.225335,0.066602,2.672333,25,17,0.977,14858,0.9196,0.8111,0.4749,0.4538,2,50,399.8
4680,round,15,2,-2.353865,-2.645678,0.291814,0.084866,2.730544,27,17,0.9749,14858,0.9217,0.8048,0.4618,0.4461,2,50,400.4
4797,round,16,1,-2.425026,-2.650465,0.225439,0.077344,2.727809,26,19,0.9801,14858,0.9217,0.8116,0.4763,0.4558,2,56,441.1
4914,round,16,2,-2.463668,-2.668257,0.204588,0.070384,2.73864,28,17,0.9789,14858,0.9218,0.8113,0.4763,0.4549,2,56,441.7
5031,round,17,1,-2.480418,-2.673179,0.192761,0.069512,2.742691,28,18,0.9796,14858,0.9199,0.8124,0.4774,0.4562,2,58,462.6
5148,round,17,2,-2.455326,-2.674574,0.219248,0.068283,2.742857,31,18,0.9791,14858,0.9179,0.8125,0.4772,0.4567,2,58,463.1
5265,round,18,1,-2.461875,-2.674197,0.212322,0.072151,2.746348,29,18,0.9724,14858,0.9198,0.8115,0.4768,0.4566,3,41,488.9
5382,round,18,2,-2.465387,-2.676518,0.211131,0.07528,2.751798,30,17,0.9754,14858,0.9189,0.8099,0.4688,0.4526,3,41,489.4
5499,round,19,1,-2.46212,-2.665791,0.203671,0.072304,2.738095,29,17,0.9789,14858,0.92,0.8114,0.4764,0.4561,2,61,510.3
5616,round,19,2,-2.482613,-2.671094,0.18848,0.069972,2.741065,31,18,0.9777,14858,0.9212,0.8115,0.476,0.4547,2,61,510.8
5733,round,20,1,-2.524766,-2.668779,0.144013,0.075127,2.743906,33,18,0.9769,14858,0.9175,0.812,0.4768,0.4566,2,66,531.7
5850,round,20,2,-2.520266,-2.670797,0.150531,0.078269,2.749066,33,18,0.9764,14858,0.9209,0.8116,0.4776,0.4561,2,66,532.2
