step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
2925,round,8,1,-4.94641,-5.262868,0.316458,0.415501,3.785579,50,50,0.7799,14892,0.9203,0.9244,0.8405,0.8383,,85,30.8
3042,round,8,2,-5.010792,-5.280532,0.26974,0.398267,3.785866,50,50,0.7806,14892,0.9231,0.9189,0.816,0.8131,,85,31.9
3159,round,9,1,-5.035634,-5.290377,0.254744,0.394758,3.790091,50,50,0.7816,14892,0.9201,0.9272,0.8659,0.8577,,85,33.2
3276,round,9,2,-5.02018,-5.279847,0.259667,0.40044,3.786858,50,50,0.7852,14892,0.9173,0.923,0.8421,0.8349,,85,34.3
3393,round,10,1,-5.024511,-5.282351,0.25784,0.399808,3.788106,50,50,0.7856,14892,0.9194,0.9228,0.8386,0.8276,,85,35.5
3510,round,10,2,-5.026522,-5.285184,0.258661,0.396782,3.787977,50,50,0.7802,14892,0.9169,0.9227,0.8343,0.8353,,85,36.7
3627,round,11,1,-5.038833,-5.285129,0.246296,0.394742,3.786581,50,50,0.7808,14892,0.9207,0.9225,0.8173,0.8246,,85,37.9
3744,round,11,2,-5.040557,-5.283209,0.242652,0.394452,3.785108,49,50,0.7876,14892,0.9204,0.93,0.8617,0.8611,,85,39.1
3861,round,12,1,-5.04196,-5.28593,0.24397,0.390626,3.784371,50,50,0.789,14892,0.9233,0.9291,0.8605,0.8577,,85,40.3
3978,round,12,2,-5.025774,-5.286815,0.26104,0.392857,3.786448,50,50,0.7846,14892,0.9199,0.9288,0.8608,0.8566,,85,41.5
4095,round,13,1,-5.029299,-5.284061,0.254762,0.396006,3.786712,50,50,0.7968,14892,0.9198,0.925,0.842,0.8412,,85,42.7
4212,round,13,2,-5.038676,-5.285823,0.247147,0.391693,3.785011,50,50,0.7944,14892,0.9202,0.9278,0.8533,0.8514,,85,43.9
4329,round,14,1,-5.040022,-5.295273,0.255251,0.37901,3.782855,49,50,0.8122,14892,0.9219,0.924,0.8413,0.834,,85,45.1
4446,round,14,2,-5.022623,-5.293994,0.271371,0.385954,3.786632,50,50,0.8035,14892,0.9202,0.9261,0.8381,0.8451,,85,46.3
4563,round,15,1,-5.01102,-5.300813,0.289793,0.376559,3.784915,50,50,0.8172,14892,0.9186,0.9286,0.8615,0.8646,,85,47.5
4680,round,15,2,-4.981049,-5.305897,0.324848,0.361837,3.778489,49,50,0.8181,14892,0.92,0.926,0.8578,0.8501,,85,48.7
4797,round,16,1,-4.999783,-5.315825,0.316042,0.355132,3.780638,50,50,0.8284,14892,0.9172,0.9248,0.8376,0.8354,,85,49.9
4914,round,16,2,-5.04617,-5.332895,0.286725,0.338534,3.780952,50,50,0.8271,14892,0.9194,0.927,0.8427,0.8461,,85,51.1
5031,round,17,1,-5.077283,-5.345722,0.268439,0.326326,3.781366,50,50,0.8403,14892,0.9204,0.9297,0.8545,0.8602,,85,52.3
5148,round,17,2,-5.078589,-5.347816,0.269227,0.319484,3.7782,49,50,0.8311,14892,0.9208,0.9247,0.8351,0.8365,,85,53.4
5265,round,18,1,-5.073286,-5.344862,0.271577,0.323941,3.779202,50,50,0.833,14892,0.9236,0.9347,0.8766,0.8801,,85,54.7
5382,round,18,2,-5.09636,-5.354866,0.258507,0.317075,3.781294,50,50,0.8403,14892,0.9231,0.9297,0.8548,0.8562,,85,55.8
5499,round,19,1,-5.103967,-5.355736,0.251769,0.320362,3.784065,50,50,0.8368,14892,0.9222,0.9316,0.8645,0.8663,,85,57.1
5616,round,19,2,-5.071491,-5.346224,0.274733,0.318967,3.776794,50,50,0.839,14892,0.919,0.9359,0.883,0.8858,,85,58.2
5733,round,20,1,-5.08622,-5.346587,0.260368,0.320055,3.777762,50,50,0.8371,14892,0.9191,0.9254,0.8354,0.8369,,85,59.5
5850,round,20,2,-5.085808,-5.351384,0.265576,0.317436,3.779213,50,50,0.8394,14892,0.918,0.9331,0.8611,0.8695,,85,60.6
