rec_losses_train;rec_losses_eval
0.022866329178214073;0.054371412843465805
0.021630704402923584;0.055311135947704315
0.02195652760565281;0.05506804212927818
0.02168850041925907;0.055038101971149445
0.023551082238554955;0.05557494983077049
0.024489887058734894;0.055655721575021744
0.021236145868897438;0.05551210045814514
0.02287207916378975;0.055250443518161774
0.0234398040920496;0.054450396448373795
0.023471789434552193;0.05565470829606056
