step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
2808,round,7,2,-4.990363,-5.248631,0.258268,0.385532,3.756109,48,50,0.8029,14858,0.915,0.9205,0.8199,0.8199,,85,18.0
2925,round,8,1,-5.00255,-5.251641,0.249091,0.386957,3.759066,50,50,0.8023,14858,0.9174,0.9182,0.7996,0.8003,,85,18.7
3042,round,8,2,-5.008095,-5.255692,0.247598,0.379425,3.756745,50,50,0.7973,14858,0.9189,0.9199,0.8182,0.8213,,85,19.4
3159,round,9,1,-4.999648,-5.250049,0.250401,0.382006,3.754704,50,50,0.8036,14858,0.9184,0.9188,0.8166,0.8131,,85,20.1
3276,round,9,2,-5.009912,-5.254637,0.244725,0.377818,3.75497,50,50,0.8018,14858,0.9174,0.9131,0.7815,0.7819,,85,20.9
3393,round,10,1,-5.012889,-5.259725,0.246837,0.379163,3.759259,50,50,0.8014,14858,0.9215,0.9213,0.8169,0.8182,,85,22.2
3510,round,10,2,-5.012774,-5.257978,0.245204,0.375944,3.755948,50,50,0.8045,14858,0.9207,0.9196,0.8155,0.8116,,85,23.3
3627,round,11,1,-5.007683,-5.252928,0.245245,0.380572,3.755666,50,50,0.8016,14858,0.9202,0.92,0.816,0.8213,,85,24.6
3744,round,11,2,-5.013744,-5.256473,0.242729,0.378987,3.756974,50,50,0.8031,14858,0.9184,0.9223,0.8344,0.8266,,85,25.8
3861,round,12,1,-5.004002,-5.256482,0.252479,0.378725,3.756804,50,50,0.8069,14858,0.9215,0.9229,0.8308,0.8305,,85,27.0
3978,round,12,2,-5.006669,-5.260378,0.25371,0.375316,3.75713,50,50,0.8141,14858,0.9198,0.9215,0.822,0.8172,,85,28.2
4095,round,13,1,-4.976681,-5.261441,0.28476,0.37312,3.756374,50,50,0.8094,14858,0.9198,0.9271,0.8555,0.8459,,85,29.4
4212,round,13,2,-4.980789,-5.253328,0.272539,0.377561,3.753926,50,50,0.8054,14858,0.9198,0.9217,0.8229,0.8246,,85,30.6
4329,round,14,1,-5.014558,-5.263503,0.248945,0.374155,3.758439,50,50,0.8074,14858,0.9193,0.9266,0.8409,0.8458,,85,31.9
4446,round,14,2,-4.993722,-5.260564,0.266842,0.368767,3.752888,50,50,0.8246,14858,0.9227,0.9243,0.831,0.8297,,85,33.0
4563,round,15,1,-4.995966,-5.261565,0.265598,0.367074,3.752426,50,50,0.8138,14858,0.9196,0.918,0.8192,0.8141,,85,34.3
4680,round,15,2,-5.028909,-5.279687,0.250778,0.349207,3.752596,48,50,0.8301,14858,0.9217,0.9302,0.8632,0.8589,,85,35.5
4797,round,16,1,-5.033332,-5.287819,0.254487,0.339702,3.75168,50,50,0.8252,14858,0.9217,0.9258,0.8429,0.8369,,85,36.7
4914,round,16,2,-5.050579,-5.301923,0.251344,0.33043,3.754902,50,50,0.8344,14858,0.9218,0.9209,0.8102,0.8083,,85,37.9
5031,round,17,1,-5.053132,-5.300281,0.247149,0.330955,3.754157,50,50,0.8326,14858,0.9199,0.9271,0.8491,0.8401,,85,39.1
5148,round,17,2,-5.048932,-5.304413,0.255481,0.328026,3.754959,50,50,0.831,14858,0.9179,0.9245,0.8248,0.8258,,85,40.3
5265,round,18,1,-5.065741,-5.309753,0.244013,0.325085,3.756559,50,50,0.8304,14858,0.9198,0.9269,0.8367,0.8418,,85,41.5
5382,round,18,2,-5.062577,-5.30275,0.240173,0.330047,3.755198,50,50,0.8368,14858,0.9189,0.9302,0.8584,0.8571,,85,42.7
5499,round,19,1,-5.036694,-5.299335,0.262641,0.324526,3.749241,50,50,0.8349,14858,0.92,0.9289,0.8598,0.8545,,85,44.0
5616,round,19,2,-5.049546,-5.304951,0.255405,0.320615,3.750377,50,50,0.8357,14858,0.9212,0.9271,0.8385,0.846,,85,45.1
5733,round,20,1,-5.060946,-5.303981,0.243034,0.324395,3.752251,50,50,0.839,14858,0.9175,0.9257,0.8384,0.8341,,85,46.4
5850,round,20,2,-5.075478,-5.309819,0.234341,0.318498,3.752211,50,50,0.84,14858,0.9209,0.9215,0.819,0.8177,,85,47.5
