step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
1755,round,3,1,-2.545548,-2.70553,0.159982,0.064168,2.769697,21,19,0.9742,14855,0.9227,0.8213,0.4962,0.4858,1,77,78.9
1872,round,3,2,-2.544114,-2.703863,0.159748,0.052518,2.75638,18,18,0.9905,14855,0.9214,0.8212,0.4974,0.487,1,77,80.1
1989,round,4,1,-2.496983,-2.658054,0.161071,0.037602,2.695656,17,17,0.9936,14855,0.9185,0.8038,0.475,0.4349,1,71,101.3
2106,round,4,2,-2.46385,-2.616469,0.152619,0.029829,2.646298,17,17,0.9923,14855,0.9194,0.8061,0.4752,0.4343,1,71,102.5
2223,round,5,1,-2.504392,-2.621144,0.116752,0.028909,2.650053,21,17,0.9943,14855,0.92,0.8061,0.4752,0.433,1,75,123.8
2340,round,5,2,-2.486403,-2.621664,0.135261,0.029881,2.651545,20,17,0.9952,14855,0.9165,0.8061,0.4753,0.4341,1,75,125.0
2457,round,6,1,-2.499829,-2.623238,0.123409,0.027872,2.65111,20,17,0.9932,14855,0.9204,0.806,0.4752,0.4354,1,73,146.2
2574,round,6,2,-2.492298,-2.623871,0.131573,0.031232,2.655103,20,17,0.9929,14855,0.92,0.8046,0.475,0.433,1,73,147.4
2691,round,7,1,-2.48405,-2.622501,0.13845,0.027426,2.649927,21,17,0.9943,14855,0.9218,0.8046,0.4753,0.4336,1,76,168.7
2808,round,7,2,-2.484177,-2.623037,0.138859,0.028003,2.65104,21,17,0.9951,14855,0.9197,0.8058,0.4753,0.4345,1,76,169.8
2925,round,8,1,-2.422411,-2.610619,0.188208,0.038077,2.648696,23,17,0.9914,14855,0.9188,0.8002,0.4736,0.4257,2,45,192.2
3042,round,8,2,-2.401975,-2.610856,0.208882,0.040058,2.650915,23,17,0.9958,14855,0.9206,0.8044,0.4753,0.4313,2,45,193.4
3159,round,9,1,-2.386855,-2.609789,0.222934,0.037113,2.646901,21,17,0.9885,14855,0.9211,0.8011,0.4738,0.4296,2,50,234.7
3276,round,9,2,-2.333904,-2.605902,0.271999,0.042936,2.648838,20,17,0.9914,14855,0.9166,0.8011,0.4743,0.4309,2,50,235.9
3393,round,10,1,-2.404117,-2.609991,0.205874,0.039406,2.649397,22,17,0.9912,14855,0.9194,0.8015,0.4741,0.4283,1,73,257.2
3510,round,10,2,-2.467764,-2.616806,0.149042,0.034227,2.651033,27,17,0.9886,14855,0.9187,0.8035,0.4746,0.4309,1,73,258.4
3627,round,11,1,-2.421735,-2.618647,0.196912,0.040646,2.659293,26,17,0.9921,14855,0.9188,0.8039,0.4747,0.4329,2,56,299.8
3744,round,11,2,-2.439002,-2.625318,0.186315,0.038349,2.663666,26,17,0.9925,14855,0.9198,0.8029,0.4747,0.4299,2,56,301.0
3861,round,12,1,-2.407057,-2.609055,0.201998,0.054436,2.663491,27,17,0.9884,14855,0.9197,0.8039,0.4747,0.4352,2,54,342.3
3978,round,12,2,-2.404386,-2.620736,0.216351,0.053052,2.673789,29,17,0.987,14855,0.9196,0.8017,0.4749,0.4352,2,54,343.5
4095,round,13,1,-2.336919,-2.621807,0.284889,0.054587,2.676394,26,17,0.9907,14855,0.9195,0.804,0.4747,0.4373,3,36,370.1
4212,round,13,2,-2.403413,-2.630461,0.227048,0.045254,2.675715,27,17,0.9897,14855,0.9212,0.8029,0.475,0.4381,3,36,371.3
4329,round,14,1,-2.488387,-2.642488,0.154101,0.033509,2.675997,29,17,0.9906,14855,0.9184,0.8027,0.4745,0.4361,2,62,392.7
4446,round,14,2,-2.499454,-2.646863,0.147409,0.034521,2.681384,29,17,0.9925,14855,0.9206,0.8014,0.4738,0.434,2,62,393.8
4563,round,15,1,-2.490048,-2.636943,0.146895,0.03894,2.675883,30,17,0.9915,14855,0.9189,0.8013,0.4733,0.4354,2,65,415.3
4680,round,15,2,-2.519377,-2.645867,0.12649,0.035268,2.681136,28,17,0.9911,14855,0.9206,0.8015,0.4744,0.435,2,65,416.5
4797,round,16,1,-2.450507,-2.638973,0.188466,0.04878,2.687753,30,17,0.9828,14855,0.9185,0.802,0.4744,0.4356,3,37,439.2
4914,round,16,2,-2.492808,-2.644857,0.152049,0.045097,2.689954,30,17,0.9855,14855,0.9202,0.8008,0.4748,0.4395,3,37,440.4
5031,round,17,1,-2.458958,-2.642141,0.183183,0.046402,2.688543,30,17,0.9877,14855,0.9192,0.8015,0.4748,0.4341,3,41,481.9
5148,round,17,2,-2.475211,-2.648594,0.173383,0.043044,2.691637,31,17,0.9902,14855,0.9203,0.7994,0.4738,0.4358,3,41,483.0
5265,round,18,1,-2.474263,-2.651102,0.176839,0.042277,2.693379,32,17,0.9919,14855,0.9187,0.8001,0.4746,0.4363,3,44,524.5
5382,round,18,2,-2.484858,-2.650239,0.165382,0.040992,2.691231,31,17,0.9899,14855,0.9164,0.7994,0.4736,0.4355,3,44,525.7
5499,round,19,1,-2.432579,-2.647593,0.215014,0.039849,2.687442,31,17,0.9927,14855,0.9192,0.7955,0.47,0.428,2,64,547.1
5616,round,19,2,-2.460252,-2.650419,0.190168,0.033507,2.683926,32,17,0.9907,14855,0.921,0.7986,0.4725,0.4323,2,64,548.2
5733,round,20,1,-2.514467,-2.661212,0.146745,0.032129,2.693342,35,17,0.9938,14855,0.919,0.8004,0.4743,0.4332,3,47,589.9
5850,round,20,2,-2.474585,-2.655382,0.180796,0.034976,2.690357,34,17,0.989,14855,0.9215,0.8009,0.4757,0.4361,3,47,591.0
