step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
315,round,3,1,-2.560068,-2.983219,0.423151,0.970659,2.635919,15,15,0.5654,2579,0.6274,0.6896,0.6545,0.5901,2,50,10.4
336,round,3,2,-2.610333,-3.024828,0.414494,0.9133,2.625418,15,15,0.5903,2579,0.6181,0.6901,0.6261,0.5735,2,50,10.6
357,round,4,1,-2.665816,-3.086321,0.420505,0.857664,2.629323,15,15,0.6134,2579,0.6359,0.6969,0.662,0.5978,2,50,16.4
378,round,4,2,-2.632713,-3.066674,0.433961,0.888843,2.637011,15,15,0.5974,2579,0.6169,0.688,0.6186,0.5799,2,50,16.5
399,round,5,1,-2.660859,-3.089561,0.428702,0.864437,2.635998,15,15,0.6067,2579,0.6231,0.6861,0.6269,0.5775,,64,16.7
420,round,5,2,-2.694684,-3.100601,0.405917,0.841296,2.627931,15,15,0.6234,2579,0.6154,0.6933,0.6506,0.5867,,64,16.9
441,round,6,1,-2.665188,-3.134597,0.469409,0.812895,2.631661,15,15,0.6264,2579,0.6115,0.6903,0.662,0.5869,,64,17.1
462,round,6,2,-2.733648,-3.109086,0.375439,0.843732,2.635212,15,15,0.6327,2579,0.6301,0.6845,0.6148,0.5701,,64,17.3
483,round,7,1,-2.717411,-3.144929,0.427518,0.797031,2.627974,15,15,0.6279,2579,0.632,0.6825,0.6028,0.547,,64,17.5
504,round,7,2,-2.7615,-3.168237,0.406737,0.784293,2.635021,15,15,0.6421,2579,0.6328,0.6938,0.613,0.5702,,64,17.7
525,round,8,1,-2.755713,-3.154325,0.398612,0.778939,2.622176,15,15,0.6516,2579,0.6185,0.7052,0.6431,0.5747,,64,17.9
546,round,8,2,-2.802422,-3.175439,0.373017,0.764977,2.626944,15,15,0.6585,2579,0.6282,0.6848,0.6103,0.5501,,64,18.0
567,round,9,1,-2.814462,-3.188972,0.374509,0.755125,2.629398,15,15,0.6577,2579,0.6134,0.6758,0.5957,0.5287,,64,18.3
588,round,9,2,-2.820473,-3.196449,0.375976,0.737706,2.62277,15,15,0.6734,2579,0.6305,0.6745,0.6078,0.542,,64,18.4
609,round,10,1,-2.829739,-3.209234,0.379495,0.72796,2.624796,15,15,0.6927,2579,0.6363,0.6821,0.624,0.5691,,64,18.6
630,round,10,2,-2.816937,-3.208332,0.391395,0.701565,2.606598,15,15,0.6906,2579,0.6188,0.6937,0.6392,0.5707,,64,18.8
651,round,11,1,-2.840752,-3.239626,0.398874,0.674949,2.609717,15,15,0.6972,2579,0.6262,0.6757,0.6082,0.5392,,64,19.0
672,round,11,2,-2.872754,-3.247956,0.375202,0.66913,2.611391,15,15,0.7024,2579,0.6216,0.6732,0.619,0.5562,,64,19.2
693,round,12,1,-2.868519,-3.255809,0.38729,0.644712,2.600347,15,15,0.722,2579,0.6235,0.6829,0.6019,0.5405,,64,19.4
714,round,12,2,-2.888991,-3.278227,0.389236,0.608016,2.590829,15,15,0.7334,2579,0.6282,0.6738,0.6117,0.5555,,64,19.5
735,round,13,1,-2.911608,-3.262518,0.35091,0.607357,2.579917,15,15,0.7348,2579,0.6266,0.6789,0.6053,0.5492,,64,19.7
756,round,13,2,-2.923851,-3.299307,0.375456,0.568578,2.57859,15,15,0.7575,2579,0.632,0.6868,0.6034,0.5565,,64,19.9
777,round,14,1,-2.915543,-3.29869,0.383147,0.558479,2.571446,15,15,0.7473,2579,0.627,0.6807,0.5999,0.5462,,64,20.1
798,round,14,2,-2.967724,-3.300919,0.333195,0.559125,2.573363,15,15,0.7553,2579,0.6192,0.6675,0.592,0.5327,,64,20.3
819,round,15,1,-2.960415,-3.331939,0.371525,0.514518,2.564305,15,15,0.7572,2579,0.6406,0.6708,0.5857,0.5311,,64,20.5
840,round,15,2,-2.973593,-3.318417,0.344824,0.543512,2.57462,15,15,0.7547,2579,0.6316,0.6696,0.5818,0.5334,,64,20.6
861,round,16,1,-2.99478,-3.340447,0.345667,0.519308,2.57317,15,15,0.7713,2579,0.6227,0.6865,0.6215,0.557,,64,20.8
882,round,16,2,-3.053014,-3.374662,0.321648,0.465894,2.560371,15,15,0.7856,2579,0.6328,0.6733,0.5828,0.5383,,64,21.0
903,round,17,1,-3.048541,-3.371332,0.322791,0.448809,2.546761,15,15,0.788,2579,0.6316,0.681,0.5957,0.5501,,64,21.2
924,round,17,2,-3.033266,-3.389598,0.356332,0.435153,2.549834,15,15,0.7896,2579,0.6266,0.6809,0.6045,0.5518,,64,21.4
945,round,18,1,-3.039716,-3.397094,0.357378,0.436116,2.555473,15,15,0.7949,2579,0.6231,0.6735,0.6101,0.5407,,64,21.6
966,round,18,2,-3.069522,-3.390681,0.321159,0.440951,2.554421,15,15,0.789,2579,0.6274,0.6678,0.5799,0.5276,,64,21.8
987,round,19,1,-3.060947,-3.409447,0.3485,0.431863,2.560874,15,15,0.7952,2579,0.6254,0.67,0.609,0.5375,,64,22.0
1008,round,19,2,-3.055286,-3.417004,0.361718,0.412867,2.553247,15,15,0.7998,2579,0.6282,0.6668,0.5868,0.5348,,64,22.2
1029,round,20,1,-3.017457,-3.37918,0.361723,0.456885,2.557377,15,15,0.7835,2579,0.6278,0.6698,0.5893,0.5224,,64,22.4
1050,round,20,2,-3.045193,-3.38594,0.340747,0.450416,2.55757,15,15,0.7908,2579,0.6332,0.6656,0.5963,0.52,,64,22.6
