step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
630,round,10,2,-2.792565,-3.198218,0.405653,0.728427,2.617763,15,15,0.6652,2620,0.6401,0.6969,0.6485,0.5856,1,47,307.4
651,round,11,1,-2.775905,-3.187963,0.412058,0.732557,2.61368,15,15,0.6429,2620,0.6252,0.6862,0.6471,0.5855,1,49,325.8
672,round,11,2,-2.783542,-3.196128,0.412587,0.736916,2.62203,15,15,0.6497,2620,0.6332,0.676,0.6082,0.5471,1,49,325.9
693,round,12,1,-2.840511,-3.210805,0.370294,0.707713,2.612345,15,15,0.6669,2620,0.6324,0.6877,0.6265,0.5528,1,49,336.3
714,round,12,2,-2.854458,-3.244239,0.389781,0.681112,2.616901,15,15,0.6636,2620,0.6279,0.6866,0.6082,0.5601,1,49,336.4
735,round,13,1,-2.814406,-3.208971,0.394565,0.711102,2.613382,15,15,0.6707,2620,0.6179,0.6819,0.6313,0.5648,1,46,342.5
756,round,13,2,-2.840655,-3.214142,0.373487,0.706095,2.613492,15,15,0.6664,2620,0.621,0.6826,0.6196,0.5543,1,46,342.7
777,round,14,1,-2.894357,-3.255586,0.361229,0.657744,2.608887,15,15,0.6797,2620,0.6275,0.6781,0.6232,0.5547,1,48,349.7
798,round,14,2,-2.907811,-3.27939,0.37158,0.626384,2.60385,15,15,0.6725,2620,0.6298,0.6758,0.6215,0.5558,1,48,349.8
819,round,15,1,-2.883054,-3.259346,0.376293,0.649405,2.605834,15,15,0.6737,2620,0.6378,0.674,0.6103,0.5466,1,48,357.5
840,round,15,2,-2.878553,-3.247461,0.368908,0.666614,2.609384,15,15,0.6861,2620,0.6286,0.6961,0.6381,0.5736,1,48,357.6
861,round,16,1,-2.898836,-3.285947,0.387111,0.616945,2.601928,15,15,0.6821,2620,0.6305,0.6821,0.6362,0.5699,1,47,365.0
882,round,16,2,-2.903013,-3.261779,0.358766,0.654443,2.610815,15,15,0.6779,2620,0.6347,0.6726,0.6186,0.5543,1,47,365.1
903,round,17,1,-2.934584,-3.265359,0.330775,0.632804,2.598775,15,15,0.6864,2620,0.6412,0.6808,0.6238,0.5631,1,48,454.8
924,round,17,2,-2.906615,-3.287146,0.380532,0.611325,2.598981,15,15,0.689,2620,0.6374,0.6777,0.6096,0.5524,1,48,454.9
945,round,18,1,-2.928858,-3.260387,0.331529,0.634483,2.59658,15,15,0.6971,2620,0.6237,0.6797,0.603,0.5516,1,47,461.0
966,round,18,2,-2.937768,-3.277083,0.339315,0.620667,2.5985,15,15,0.6917,2620,0.6305,0.6834,0.6431,0.5769,1,47,461.1
987,round,19,1,-2.956826,-3.298778,0.341952,0.596917,2.59713,15,15,0.696,2620,0.6084,0.6772,0.6024,0.5569,1,49,479.2
1008,round,19,2,-2.97847,-3.284038,0.305568,0.605327,2.59291,15,15,0.7025,2620,0.6328,0.68,0.6026,0.5563,1,49,479.3
1029,round,20,1,-2.971586,-3.301881,0.330295,0.591806,2.595792,15,15,0.7015,2620,0.6248,0.6819,0.6061,0.5542,1,48,501.0
1050,round,20,2,-2.979504,-3.284068,0.304565,0.596275,2.586896,15,15,0.714,2620,0.6271,0.6824,0.6209,0.5655,1,48,501.1
