step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
798,round,14,2,-2.788901,-3.197986,0.409086,0.762378,2.640243,15,15,0.6272,2615,0.5488,0.6447,0.6094,0.4956,1,26,10.6
819,round,15,1,-2.843856,-3.225544,0.381688,0.732019,2.638375,15,15,0.6414,2615,0.5778,0.6647,0.6406,0.5328,1,26,11.0
840,round,15,2,-2.791729,-3.195972,0.404243,0.766306,2.641519,15,15,0.6404,2615,0.5813,0.6682,0.6402,0.5341,1,26,11.2
861,round,16,1,-2.835876,-3.212125,0.376249,0.736673,2.632532,15,15,0.6359,2615,0.5706,0.6596,0.587,0.4954,1,25,11.9
882,round,16,2,-2.864861,-3.225451,0.36059,0.718472,2.629282,15,15,0.6701,2615,0.5904,0.6571,0.6198,0.5038,1,25,12.1
903,round,17,1,-2.818271,-3.212942,0.394671,0.723973,2.62461,15,15,0.6587,2615,0.5518,0.6518,0.6213,0.5141,1,25,12.6
924,round,17,2,-2.808741,-3.215413,0.406672,0.727291,2.628469,15,15,0.6624,2615,0.5671,0.6628,0.6113,0.493,1,25,12.7
945,round,18,1,-2.814231,-3.205844,0.391612,0.72122,2.618043,15,15,0.6814,2615,0.5816,0.6457,0.5966,0.4816,1,25,13.3
966,round,18,2,-2.843812,-3.212617,0.368805,0.711416,2.616022,15,15,0.6778,2615,0.5755,0.6642,0.6283,0.5113,1,25,13.5
987,round,19,1,-2.81363,-3.228095,0.414466,0.701257,2.619569,15,15,0.6863,2615,0.5549,0.6584,0.6036,0.4913,1,25,13.8
1008,round,19,2,-2.880487,-3.236932,0.356444,0.669639,2.60438,15,15,0.6943,2615,0.5442,0.6478,0.6124,0.4944,1,25,14.0
1029,round,20,1,-2.867092,-3.23681,0.369718,0.682745,2.613036,15,15,0.7007,2615,0.5514,0.6505,0.597,0.4826,1,26,14.7
1050,round,20,2,-2.880386,-3.255059,0.374673,0.639388,2.596298,15,15,0.7095,2615,0.5698,0.6515,0.5907,0.4909,1,26,14.9
