step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
819,round,15,1,-2.701603,-3.102627,0.401024,0.860347,2.641983,15,15,0.594,2561,0.5537,0.6387,0.5425,0.4643,1,26,13.9
840,round,15,2,-2.730506,-3.109028,0.378522,0.840958,2.633324,15,15,0.6079,2561,0.5455,0.6419,0.5595,0.4595,1,26,14.1
861,round,16,1,-2.747913,-3.127503,0.37959,0.82084,2.632229,15,15,0.6066,2561,0.5236,0.6047,0.5331,0.4281,1,23,14.5
882,round,16,2,-2.767414,-3.153595,0.386181,0.797126,2.633814,15,15,0.6137,2561,0.5361,0.6221,0.5498,0.4524,1,23,14.7
903,round,17,1,-2.829345,-3.174866,0.345521,0.754453,2.619546,15,15,0.6466,2561,0.5834,0.6299,0.5246,0.4458,1,28,15.1
924,round,17,2,-2.861435,-3.202308,0.340874,0.701563,2.602581,15,15,0.6349,2561,0.5834,0.6266,0.5196,0.4545,1,28,15.3
945,round,18,1,-2.798647,-3.162124,0.363478,0.73018,2.594869,15,15,0.6226,2561,0.5642,0.6222,0.5702,0.4822,1,25,15.7
966,round,18,2,-2.786657,-3.172035,0.385379,0.726248,2.598856,15,15,0.6419,2561,0.5584,0.637,0.5822,0.4846,1,25,15.8
987,round,19,1,-2.828856,-3.182012,0.353156,0.717635,2.599765,15,15,0.6478,2561,0.5674,0.6188,0.5186,0.4483,1,26,16.3
1008,round,19,2,-2.871566,-3.214696,0.34313,0.685723,2.60028,15,15,0.6678,2561,0.5779,0.6445,0.5807,0.5094,1,26,16.5
1029,round,20,1,-2.851607,-3.224302,0.372696,0.680045,2.602898,15,15,0.6743,2561,0.5724,0.6378,0.5512,0.478,1,27,17.0
1050,round,20,2,-2.907598,-3.230573,0.322975,0.678638,2.60614,15,15,0.6657,2561,0.5349,0.6284,0.5361,0.4503,1,27,17.1
