step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
21,pretrain,0,1,-1.353165,-1.353649,0.000484,2.706686,2.70689,14,15,0.0677,2643,0.6114,0.3236,0.3519,0.1776,,64,1.5
42,pretrain,0,2,-1.354089,-1.354228,0.00014,2.707834,2.708041,12,15,0.0742,2643,0.6247,0.4479,0.3465,0.2244,,64,1.7
63,pretrain,0,3,-1.378908,-1.468536,0.089628,2.58898,2.705011,13,15,0.1596,2643,0.6209,0.5185,0.4407,0.325,,64,1.9
84,pretrain,0,4,-1.539288,-1.801719,0.262432,2.242037,2.695838,13,15,0.1666,2643,0.6069,0.5584,0.507,0.3828,,64,2.1
105,pretrain,0,5,-1.66287,-1.989996,0.327126,2.058671,2.699112,14,15,0.2105,2643,0.6296,0.5662,0.4881,0.3936,,64,2.4
126,pretrain,0,6,-1.757705,-2.106169,0.348464,1.935838,2.694671,15,15,0.2646,2643,0.6137,0.598,0.5425,0.4281,,64,2.6
147,pretrain,0,7,-1.874916,-2.299476,0.42456,1.737957,2.691622,15,15,0.3157,2643,0.6103,0.6293,0.5159,0.4499,,64,2.8
168,pretrain,0,8,-2.039678,-2.504015,0.464336,1.534133,2.692099,15,15,0.3973,2643,0.6228,0.686,0.6539,0.565,,64,3.0
189,pretrain,0,9,-2.166452,-2.674959,0.508507,1.327307,2.668177,15,15,0.4679,2643,0.6213,0.6906,0.6271,0.5498,,64,3.1
210,pretrain,0,10,-2.286764,-2.768621,0.481857,1.244905,2.675684,15,15,0.4856,2643,0.6205,0.6911,0.6446,0.5946,,64,3.3
231,round,1,1,-2.344126,-2.87857,0.534444,1.123363,2.667955,15,15,0.49,2643,0.6163,0.6914,0.6171,0.5526,,64,3.4
252,round,1,2,-2.409937,-2.894709,0.484772,1.115356,2.673377,15,15,0.4894,2643,0.6175,0.6779,0.5916,0.5043,,64,3.6
273,round,2,1,-2.509143,-2.951765,0.442623,1.050742,2.668338,15,15,0.5222,2643,0.6364,0.6685,0.5544,0.4832,,64,3.8
294,round,2,2,-2.569618,-3.008934,0.439316,0.99614,2.670049,15,15,0.5147,2643,0.6103,0.6791,0.6151,0.5085,,64,4.0
315,round,3,1,-2.598457,-3.026733,0.428277,0.980115,2.671233,15,15,0.5134,2643,0.6194,0.6696,0.5866,0.4952,2,49,6.4
336,round,3,2,-2.658659,-3.053324,0.394665,0.950433,2.669172,15,15,0.5274,2643,0.6213,0.6796,0.6211,0.5093,2,49,6.6
357,round,4,1,-2.687389,-3.092507,0.405118,0.910502,2.668673,15,15,0.534,2643,0.6179,0.6925,0.6381,0.5236,,64,6.8
378,round,4,2,-2.694321,-3.110921,0.4166,0.893893,2.669876,15,15,0.541,2643,0.6194,0.6951,0.6117,0.5099,,64,7.0
399,round,5,1,-2.701915,-3.107834,0.405919,0.890606,2.665627,15,15,0.5623,2643,0.6254,0.6861,0.6257,0.531,,64,7.1
420,round,5,2,-2.671707,-3.120911,0.449205,0.87842,2.666221,15,15,0.5578,2643,0.6269,0.686,0.6485,0.5112,,64,7.3
441,round,6,1,-2.693066,-3.118128,0.425061,0.876548,2.663117,15,15,0.5666,2643,0.6156,0.6922,0.6317,0.5353,2,48,8.5
462,round,6,2,-2.673482,-3.125282,0.4518,0.87939,2.669781,15,15,0.5756,2643,0.6292,0.6811,0.5941,0.4901,2,48,8.7
483,round,7,1,-2.76205,-3.156341,0.394291,0.841026,2.664912,15,15,0.5767,2643,0.6145,0.6646,0.6049,0.4749,,64,8.8
504,round,7,2,-2.753732,-3.171144,0.417412,0.828144,2.666192,15,15,0.5901,2643,0.6039,0.6751,0.6086,0.4759,,64,9.0
525,round,8,1,-2.744199,-3.169695,0.425496,0.827758,2.664968,15,15,0.5946,2643,0.6179,0.6727,0.6069,0.4805,2,48,10.6
546,round,8,2,-2.779384,-3.19286,0.413477,0.793689,2.657699,15,15,0.5999,2643,0.6315,0.6832,0.5949,0.4962,2,48,10.8
567,round,9,1,-2.801231,-3.173365,0.372133,0.808866,2.65482,15,15,0.607,2643,0.625,0.6906,0.6109,0.5187,,64,11.0
588,round,9,2,-2.808275,-3.19886,0.390585,0.790814,2.659783,15,15,0.6151,2643,0.6156,0.6808,0.6215,0.5094,,64,11.1
609,round,10,1,-2.823173,-3.226679,0.403507,0.747578,2.649505,15,15,0.6163,2643,0.6292,0.6761,0.6005,0.4873,,64,11.2
630,round,10,2,-2.858648,-3.21829,0.359642,0.772716,2.66067,15,15,0.6246,2643,0.6262,0.6836,0.6321,0.5104,,64,11.3
651,round,11,1,-2.872858,-3.245692,0.372834,0.737167,2.655239,15,15,0.6295,2643,0.6205,0.6798,0.6281,0.5295,2,49,12.6
672,round,11,2,-2.863958,-3.229624,0.365666,0.756751,2.657583,15,15,0.6267,2643,0.6281,0.6615,0.6005,0.4655,2,49,12.8
693,round,12,1,-2.877638,-3.258508,0.38087,0.720201,2.652473,15,15,0.6303,2643,0.6341,0.6704,0.6001,0.4835,,64,13.0
714,round,12,2,-2.883686,-3.248297,0.364612,0.720463,2.64584,15,15,0.6477,2643,0.6239,0.6661,0.625,0.4811,,64,13.1
735,round,13,1,-2.85583,-3.254998,0.399168,0.695385,2.633589,15,15,0.6463,2643,0.6228,0.6734,0.5884,0.4732,2,48,16.2
756,round,13,2,-2.865599,-3.250856,0.385257,0.701569,2.63495,15,15,0.6478,2643,0.6065,0.6653,0.5986,0.4822,2,48,16.4
777,round,14,1,-2.845297,-3.251079,0.405781,0.696527,2.631737,15,15,0.6551,2643,0.6281,0.6695,0.6333,0.4977,2,48,18.2
798,round,14,2,-2.92129,-3.262916,0.341626,0.688388,2.634202,15,15,0.6583,2643,0.63,0.6748,0.6071,0.4938,2,48,18.4
819,round,15,1,-2.895816,-3.270176,0.37436,0.659764,2.61996,15,15,0.6562,2643,0.6114,0.6721,0.5741,0.4699,,64,18.5
840,round,15,2,-2.902681,-3.274448,0.371767,0.646874,2.614214,15,15,0.6637,2643,0.6307,0.6724,0.6101,0.4899,,64,18.7
861,round,16,1,-2.923752,-3.287579,0.363828,0.648515,2.624063,15,15,0.6594,2643,0.622,0.6739,0.5828,0.4768,,64,18.9
882,round,16,2,-2.869555,-3.268444,0.398889,0.666315,2.623173,15,15,0.6589,2643,0.6243,0.6752,0.5972,0.4823,,64,19.1
903,round,17,1,-2.889517,-3.263217,0.3737,0.664122,2.618225,15,15,0.6651,2643,0.6269,0.6681,0.5849,0.4741,2,48,21.7
924,round,17,2,-2.921028,-3.27569,0.354663,0.661546,2.624824,15,15,0.6616,2643,0.63,0.6731,0.5729,0.4697,2,48,22.0
945,round,18,1,-2.971298,-3.301908,0.33061,0.637094,2.626001,15,15,0.6696,2643,0.6213,0.6631,0.6051,0.4694,2,48,23.4
966,round,18,2,-2.936024,-3.293402,0.357378,0.635381,2.619189,15,15,0.6634,2643,0.6175,0.6491,0.5674,0.4432,2,48,23.6
987,round,19,1,-2.915757,-3.281756,0.365999,0.652131,2.622591,15,15,0.6656,2643,0.6118,0.6621,0.5733,0.4665,2,48,25.0
1008,round,19,2,-2.975753,-3.291381,0.315628,0.636504,2.61859,15,15,0.6694,2643,0.6076,0.6635,0.6151,0.4973,2,48,25.2
1029,round,20,1,-2.93418,-3.297752,0.363572,0.6336,2.620902,15,15,0.6608,2643,0.5891,0.6689,0.6094,0.492,2,48,26.7
1050,round,20,2,-2.976787,-3.278648,0.301861,0.635796,2.609629,15,15,0.6782,2643,0.6254,0.6671,0.582,0.4693,2,48,26.8
