step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
3042,round,8,2,-4.932956,-5.20883,0.275874,0.399328,3.738773,50,50,0.7984,14942,0.9202,0.9094,0.8047,0.7783,4,48,1722.1
3159,round,9,1,-4.949539,-5.220118,0.270579,0.390439,3.740372,50,50,0.7962,14942,0.922,0.9117,0.8223,0.7992,4,51,1845.5
3276,round,9,2,-4.944546,-5.211037,0.26649,0.394527,3.737042,50,50,0.7953,14942,0.9185,0.9152,0.8151,0.7977,4,51,1846.7
3393,round,10,1,-4.928128,-5.211005,0.282877,0.394962,3.737311,50,50,0.7982,14942,0.9204,0.918,0.8412,0.817,4,49,1969.9
3510,round,10,2,-4.95189,-5.218275,0.266385,0.388415,3.737793,49,50,0.8003,14942,0.9228,0.9194,0.8351,0.82,4,49,1970.6
3627,round,11,1,-4.971874,-5.225365,0.25349,0.384928,3.740195,50,50,0.7933,14942,0.9223,0.9132,0.8116,0.7835,4,51,2094.2
3744,round,11,2,-4.972325,-5.22553,0.253205,0.385322,3.740568,50,50,0.7963,14942,0.9228,0.9203,0.8332,0.8236,4,51,2095.1
3861,round,12,1,-4.946723,-5.217106,0.270383,0.39413,3.740824,50,50,0.7916,14942,0.9183,0.9196,0.8386,0.8208,3,69,2216.9
3978,round,12,2,-4.963335,-5.222023,0.258687,0.38627,3.738862,49,50,0.8032,14942,0.9234,0.9179,0.8367,0.8062,3,69,2218.3
4095,round,13,1,-4.929434,-5.212342,0.282907,0.392146,3.736325,50,50,0.8143,14942,0.9243,0.9164,0.8213,0.8014,4,50,2462.2
4212,round,13,2,-4.948548,-5.232076,0.283528,0.373012,3.736725,50,50,0.823,14942,0.9245,0.918,0.8342,0.8144,4,50,2463.7
4329,round,14,1,-4.943555,-5.240981,0.297425,0.363699,3.736453,49,50,0.8226,14942,0.9216,0.9208,0.8444,0.829,4,50,2589.0
4446,round,14,2,-4.951343,-5.246954,0.295611,0.357402,3.736237,50,50,0.8301,14942,0.9186,0.9243,0.8506,0.8354,4,50,2590.5
4563,round,15,1,-4.963436,-5.259756,0.29632,0.343945,3.735801,50,50,0.8318,14942,0.9205,0.9164,0.8121,0.7978,4,53,2714.2
4680,round,15,2,-4.986577,-5.261213,0.274636,0.340139,3.734235,50,50,0.8395,14942,0.9213,0.9245,0.8488,0.8324,4,53,2715.7
4797,round,16,1,-4.947042,-5.251571,0.304529,0.346859,3.732286,47,49,0.8508,14942,0.9219,0.9219,0.8444,0.821,4,48,2839.6
4914,round,16,2,-4.946327,-5.26508,0.318753,0.333619,3.732466,50,50,0.8338,14942,0.9227,0.9186,0.8364,0.8135,4,48,2841.0
5031,round,17,1,-4.947803,-5.269371,0.321567,0.32906,3.732287,49,50,0.8419,14942,0.9206,0.9184,0.8339,0.8145,4,49,2965.0
5148,round,17,2,-4.976329,-5.272876,0.296548,0.329874,3.735167,50,50,0.8349,14942,0.9204,0.9165,0.8166,0.8049,4,49,2966.4
5265,round,18,1,-4.985281,-5.274633,0.289352,0.326391,3.734016,50,50,0.8456,14942,0.9192,0.9237,0.8441,0.8279,4,53,3090.8
5382,round,18,2,-4.998201,-5.28904,0.290839,0.318782,3.738548,49,50,0.8399,14942,0.9222,0.9198,0.8287,0.8155,4,53,3092.2
5499,round,19,1,-4.992625,-5.289857,0.297232,0.311046,3.733935,50,50,0.8397,14942,0.9234,0.9213,0.8492,0.8233,4,48,3215.9
5616,round,19,2,-4.989061,-5.288497,0.299436,0.315045,3.735695,50,50,0.8424,14942,0.9175,0.9271,0.8569,0.8424,4,48,3217.3
5733,round,20,1,-5.005145,-5.281731,0.276586,0.317969,3.733133,50,50,0.8389,14942,0.9188,0.9213,0.8381,0.8229,4,53,3341.0
5850,round,20,2,-5.046104,-5.295156,0.249053,0.307497,3.735102,50,50,0.8452,14942,0.9226,0.9256,0.8592,0.8427,4,53,3342.4
