rec_losses_train;rec_losses_eval
0.07919684052467346;0.09077867865562439
0.0793885588645935;0.09112813323736191
0.081207275390625;0.09181232750415802
0.080882728099823;0.09157661348581314
0.07976924628019333;0.09146769344806671
0.07916577160358429;0.09101823717355728
0.07988450676202774;0.09185320883989334
0.08046744763851166;0.09152614325284958
0.08021929860115051;0.09133632481098175
0.0802772119641304;0.09106925129890442
