step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
504,round,7,2,-2.665966,-3.101827,0.435861,0.892827,2.663102,15,15,0.5853,2561,0.6341,0.677,0.5907,0.5129,1,47,119.0
525,round,8,1,-2.726269,-3.115555,0.389286,0.867622,2.655452,15,15,0.587,2561,0.6041,0.6761,0.6281,0.5456,1,47,128.8
546,round,8,2,-2.758412,-3.140096,0.381684,0.836237,2.650889,15,15,0.5821,2561,0.6041,0.6703,0.5943,0.5203,1,47,128.9
567,round,9,1,-2.792439,-3.15024,0.3578,0.817872,2.645408,15,15,0.5985,2561,0.633,0.6639,0.5648,0.476,1,49,156.1
588,round,9,2,-2.80357,-3.179226,0.375657,0.783163,2.641592,15,15,0.6094,2561,0.6119,0.6821,0.5887,0.5221,1,49,156.2
609,round,10,1,-2.814602,-3.188262,0.37366,0.767222,2.636989,15,15,0.6103,2561,0.6134,0.6651,0.5631,0.489,1,48,166.7
630,round,10,2,-2.786692,-3.164314,0.377621,0.789032,2.635564,15,15,0.6204,2561,0.6341,0.6731,0.5487,0.4821,1,48,166.8
651,round,11,1,-2.785585,-3.18642,0.400835,0.764031,2.633634,15,15,0.623,2561,0.6173,0.6678,0.5641,0.4907,1,47,181.8
672,round,11,2,-2.839051,-3.186733,0.347682,0.760564,2.631532,15,15,0.6332,2561,0.6216,0.6734,0.5481,0.4806,1,47,182.0
693,round,12,1,-2.85026,-3.222994,0.372734,0.7221,2.630063,15,15,0.634,2561,0.6248,0.6772,0.571,0.4849,1,45,190.5
714,round,12,2,-2.869765,-3.210705,0.34094,0.724747,2.623634,15,15,0.6464,2561,0.6138,0.6784,0.5841,0.5188,1,45,190.7
735,round,13,1,-2.920571,-3.238437,0.317866,0.672606,2.607362,15,15,0.6414,2561,0.6291,0.6818,0.5918,0.5443,1,48,208.1
756,round,13,2,-2.883141,-3.255953,0.372812,0.665637,2.614393,15,15,0.6463,2561,0.6166,0.6732,0.5797,0.4901,1,48,208.3
777,round,14,1,-2.920834,-3.256903,0.33607,0.668554,2.616971,15,15,0.6456,2561,0.6173,0.6611,0.5679,0.4728,1,48,212.1
798,round,14,2,-2.868027,-3.239581,0.371554,0.666411,2.603994,15,15,0.6387,2561,0.608,0.6691,0.5704,0.4961,1,48,212.3
819,round,15,1,-2.876533,-3.226154,0.349621,0.685749,2.607935,15,15,0.6647,2561,0.6041,0.6829,0.5916,0.5081,1,47,224.7
840,round,15,2,-2.912706,-3.253171,0.340465,0.658607,2.607852,15,15,0.6608,2561,0.6154,0.6709,0.5606,0.4821,1,47,224.9
861,round,16,1,-2.92062,-3.260247,0.339627,0.655303,2.610367,15,15,0.6717,2561,0.622,0.6712,0.5675,0.4827,1,48,233.7
882,round,16,2,-2.955633,-3.281094,0.325461,0.64174,2.615223,15,15,0.6821,2561,0.6076,0.6716,0.5573,0.4742,1,48,233.9
903,round,17,1,-2.943487,-3.302124,0.358637,0.610584,2.608472,15,15,0.6809,2561,0.6228,0.6747,0.5652,0.4847,1,48,241.5
924,round,17,2,-2.883546,-3.275838,0.392292,0.628113,2.602634,15,15,0.7105,2561,0.6138,0.668,0.5618,0.4787,1,48,241.7
945,round,18,1,-2.992015,-3.306762,0.314747,0.593431,2.600128,15,15,0.6925,2561,0.6185,0.6682,0.5776,0.489,1,48,258.6
966,round,18,2,-2.998189,-3.308857,0.310668,0.571587,2.586963,15,15,0.7059,2561,0.6244,0.6662,0.5695,0.4807,1,48,258.8
987,round,19,1,-3.005108,-3.312584,0.307476,0.550984,2.575712,15,15,0.7354,2561,0.6279,0.6787,0.5566,0.4936,1,48,277.8
1008,round,19,2,-3.031252,-3.313523,0.282271,0.554702,2.578817,15,15,0.7542,2561,0.6216,0.6771,0.545,0.4875,1,48,278.0
1029,round,20,1,-3.012028,-3.341924,0.329896,0.534967,2.584594,15,15,0.7387,2561,0.6236,0.673,0.5801,0.5124,1,48,307.2
1050,round,20,2,-3.045876,-3.339941,0.294065,0.522888,2.57522,15,15,0.749,2561,0.6123,0.6683,0.5406,0.4672,1,48,307.4
