step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
21,pretrain,0,1,-0.011051,-0.02323,0.012179,2.681131,2.704361,9,15,0.1694,2643,0.619,0.4071,0.3532,0.1728,,64,1.5
42,pretrain,0,2,-0.099138,-0.358801,0.259663,2.26655,2.625351,10,15,0.2019,2643,0.619,0.5171,0.4531,0.3426,,64,1.6
63,pretrain,0,3,-0.243636,-0.576288,0.332653,1.953132,2.52942,6,14,0.3346,2643,0.6069,0.5428,0.435,0.3052,,64,1.8
84,pretrain,0,4,-0.346594,-0.603734,0.25714,1.784066,2.3878,7,14,0.3477,2643,0.6152,0.5422,0.488,0.3568,,64,1.9
105,pretrain,0,5,-0.497183,-0.865577,0.368395,1.45051,2.316087,10,14,0.4455,2643,0.6356,0.549,0.4662,0.2967,,64,2.1
126,pretrain,0,6,-0.560495,-1.127562,0.567067,1.230941,2.358503,11,14,0.5455,2643,0.6152,0.658,0.5785,0.4682,,64,2.2
147,pretrain,0,7,-0.733379,-1.241854,0.508475,1.104445,2.346299,12,14,0.5401,2643,0.6126,0.6533,0.5753,0.4838,,64,2.4
168,pretrain,0,8,-0.915128,-1.405805,0.490677,0.926818,2.332623,11,14,0.6546,2643,0.619,0.6917,0.6207,0.5492,,64,2.5
189,pretrain,0,9,-0.9752,-1.492109,0.516909,0.816456,2.308566,12,14,0.6309,2643,0.6209,0.6854,0.6123,0.5118,,64,2.7
210,pretrain,0,10,-0.998799,-1.475714,0.476915,0.812454,2.288168,10,14,0.6767,2643,0.6205,0.6864,0.5907,0.5285,,64,2.9
231,round,1,1,-0.536695,-1.169576,0.632881,1.032885,2.202461,9,14,0.4896,2643,0.4756,0.5755,0.4598,0.3039,1,17,3.2
252,round,1,2,-0.758948,-1.098804,0.339856,1.217786,2.316589,14,14,0.5045,2643,0.4767,0.6512,0.5818,0.4851,1,17,3.3
273,round,2,1,-0.92603,-1.332928,0.406899,0.977124,2.310052,11,14,0.6224,2643,0.5376,0.6565,0.5697,0.4833,1,25,3.9
294,round,2,2,-1.009174,-1.430976,0.421802,0.844602,2.275578,11,14,0.6635,2643,0.5354,0.6532,0.5533,0.5006,1,25,4.0
315,round,3,1,-0.906981,-1.37322,0.46624,0.900413,2.273633,12,14,0.5835,2643,0.4866,0.6463,0.5462,0.4664,1,20,4.5
336,round,3,2,-0.939838,-1.382095,0.442256,0.894459,2.276554,12,14,0.6285,2643,0.5017,0.6447,0.5575,0.4274,1,20,4.6
357,round,4,1,-0.902329,-1.333572,0.431242,0.95196,2.285532,12,14,0.6042,2643,0.4586,0.6394,0.5685,0.4722,1,20,4.9
378,round,4,2,-0.981438,-1.383994,0.402557,0.910497,2.294491,12,14,0.6326,2643,0.4578,0.6268,0.5585,0.4723,1,20,5.0
399,round,5,1,-0.988037,-1.435592,0.447556,0.846672,2.282265,11,14,0.635,2643,0.5149,0.6312,0.5731,0.4819,1,19,5.5
420,round,5,2,-1.042502,-1.476573,0.434071,0.801938,2.278511,11,14,0.6667,2643,0.5131,0.6314,0.5685,0.4842,1,19,5.6
441,round,6,1,-1.065417,-1.490128,0.424712,0.775256,2.265384,10,13,0.6976,2643,0.5127,0.6405,0.562,0.468,1,21,6.0
462,round,6,2,-1.122947,-1.538139,0.415192,0.728463,2.266602,11,13,0.6971,2643,0.5172,0.6393,0.5564,0.4659,1,21,6.2
483,round,7,1,-1.097858,-1.52274,0.424882,0.729829,2.252568,10,13,0.69,2643,0.5127,0.6426,0.5897,0.4914,1,20,6.5
504,round,7,2,-1.133608,-1.550496,0.416889,0.704541,2.255037,11,13,0.7044,2643,0.5168,0.6292,0.5787,0.4972,1,20,6.7
525,round,8,1,-1.106461,-1.568185,0.461724,0.685901,2.254086,11,13,0.7062,2643,0.5422,0.6489,0.5805,0.4901,1,22,7.2
546,round,8,2,-1.161857,-1.576949,0.415092,0.672853,2.249801,10,13,0.7142,2643,0.5429,0.6423,0.5683,0.4747,1,22,7.5
567,round,9,1,-1.140158,-1.553358,0.4132,0.70346,2.256818,11,13,0.6965,2643,0.4941,0.6319,0.5666,0.4827,1,18,7.9
588,round,9,2,-1.179666,-1.571841,0.392175,0.680612,2.252453,11,13,0.7299,2643,0.5123,0.6385,0.5633,0.4712,1,18,8.1
609,round,10,1,-1.188426,-1.619642,0.431215,0.625831,2.245473,12,13,0.7295,2643,0.5059,0.6394,0.5577,0.4742,1,19,8.7
630,round,10,2,-1.242258,-1.631764,0.389506,0.615718,2.247482,11,13,0.7359,2643,0.518,0.6395,0.5583,0.465,1,19,8.9
651,round,11,1,-1.163881,-1.585473,0.421592,0.660058,2.245531,11,13,0.7294,2643,0.5142,0.6454,0.5781,0.4893,1,21,9.6
672,round,11,2,-1.226903,-1.619641,0.392738,0.622829,2.242469,11,13,0.7406,2643,0.5305,0.6412,0.5749,0.4889,1,21,9.8
693,round,12,1,-1.215523,-1.611546,0.396023,0.621358,2.232904,11,13,0.729,2643,0.5161,0.631,0.5718,0.478,1,22,10.2
