rec_losses_train;rec_losses_eval
0.2495405077934265;0.31069302558898926
0.2512693405151367;0.3101334273815155
0.25205716490745544;0.3107107877731323
0.25280043482780457;0.31050625443458557
0.25127243995666504;0.30989179015159607
0.25136277079582214;0.30995824933052063
0.2568618059158325;0.3094808757305145
0.251522421836853;0.3089929223060608
0.25203898549079895;0.3095620274543762
0.2522624433040619;0.3116743564605713
